# real_gdp_quarterly,gdp_deflator_quarterly,real_household_consumption_quarterly,real_government_consumption_quarterly,real_capitalformation_quarterly
2.708378536233794875e+03,4.592683712366540938e-03,1.871775724962571985e+03,5.152881261373695452e+02,2.584223015953321010e+03
3.787971589063855390e+03,6.244163794468413423e-03,2.637475298448711328e+03,7.054251388529062297e+02,2.439537053688335618e+03
4.677061005403428680e+03,7.084033131964056866e-03,3.243908182666617904e+03,8.517416418697707741e+02,3.009588863876747837e+03
6.303253688566457640e+03,7.956193083252547510e-03,4.263956403191761638e+03,9.647536985164581438e+02,3.250407194092847931e+03
2.652287334384367568e+04,1.098612662020076111e-02,1.454312384287587702e+04,1.335828128889334494e+03,7.964716569014040942e+03
2.598194994835912439e+04,1.626036978050927895e-02,1.639952423095582708e+04,1.606819540947724363e+03,8.728582926747432793e+03
