# real_gdp_quarterly,gdp_deflator_quarterly,real_household_consumption_quarterly,real_government_consumption_quarterly,real_capitalformation_quarterly
2.205540386967186350e-03,3.760036961653168142e-03,2.668566347335143973e-03,3.859391189832805935e-03,1.282968663963401923e-02
2.199125845860295560e-03,3.013503766662525840e-03,1.919478549202122651e-03,2.880939058894681128e-03,3.186455050479903434e-02
1.884351270914196496e-03,3.084447828404168323e-03,2.989049372931772402e-03,2.356726290683960369e-03,2.629639644142729368e-02
2.716684086231285593e-03,2.702896206656287773e-03,2.590155921974943241e-03,2.115981976930465629e-03,2.911345655825374815e-02
2.425120961995038543e-03,3.204922030559234636e-03,2.267957007889650871e-03,2.829175562928272752e-03,3.041285797556295134e-02
3.112400798775625047e-03,2.895737141574822402e-03,3.920989962879420018e-03,2.921709887173808574e-03,2.789631648921166163e-02
