# real_gdp_quarterly,gdp_deflator_quarterly,real_household_consumption_quarterly,real_government_consumption_quarterly,real_capitalformation_quarterly
6.144310562687085343e-03,4.939123866558233281e-03,8.382095411727573039e-03,5.770855195747621319e-03,2.176432399500338732e-02
6.764248444252047091e-03,4.984979458579182066e-03,7.848077521741514753e-03,8.028966080113709297e-03,3.642790655827470719e-02
7.095717853776217776e-03,5.032015003654410901e-03,7.663550809925856293e-03,8.583196118629191074e-03,3.215807314999993838e-02
7.150346225650460255e-03,4.839671618792121960e-03,7.499317153903613080e-03,8.925072137326302280e-03,3.408071810140349267e-02
7.414471901790922921e-03,5.301764799694293033e-03,7.356814629419521426e-03,9.386395093028649522e-03,3.550452433009787523e-02
7.822391281183602163e-03,5.204981916522657265e-03,7.935620512798762655e-03,9.785553255537071324e-03,3.430265300001591328e-02
