# real_gdp_quarterly,gdp_deflator_quarterly,real_household_consumption_quarterly,real_government_consumption_quarterly,real_capitalformation_quarterly
2.194405818765837466e+03,6.069585675453015305e-03,2.076653306016029092e+03,3.699920613832437084e+02,1.409690128286711115e+03
2.888293001909052691e+03,7.605898139261518809e-03,2.298325601338913202e+03,6.047010114209899712e+02,1.755736402823498793e+03
3.317439599994489981e+03,8.969801581023180426e-03,2.283879164660429979e+03,7.262534484498239635e+02,1.789711515686304210e+03
4.207155982464793851e+03,8.933727281653910945e-03,2.552413562266810914e+03,8.199345211725963054e+02,2.713926868786077193e+03
4.904610598271313393e+03,1.313469727800674336e-02,3.045843387267684193e+03,1.275205243664549926e+03,3.372134120901821461e+03
5.931823769183758486e+03,1.668300932733685071e-02,3.268126166543347608e+03,1.577797451789710522e+03,3.051483778470886136e+03
