omega,lambda_p,pi_bar
2.173978369683027267e-03,4.534490108489990234e+00,1.953054778277873993e-02
4.438088834285736084e-02,1.050473213195800781e+00,2.234175987541675568e-02
3.170807845890522003e-03,2.122259140014648438e+00,1.954029500484466553e-02
6.496655289083719254e-03,7.212507724761962891e-01,7.478568237274885178e-03
3.368622437119483948e-02,4.419335365295410156e+00,7.198671810328960419e-03
1.176504697650671005e-02,4.998813152313232422e+00,1.768680289387702942e-02
6.707275751978158951e-03,4.823801994323730469e+00,6.437312345951795578e-03
2.174913417547941208e-03,4.158028602600097656e+00,8.198440074920654297e-03
8.211036026477813721e-02,4.742894172668457031e+00,8.492370136082172394e-03
2.933037094771862030e-02,2.576092481613159180e+00,1.741389743983745575e-02
9.469620883464813232e-03,2.295762062072753906e+00,1.565889269113540649e-02
9.833445772528648376e-03,4.537532329559326172e+00,1.694585569202899933e-02
8.049544692039489746e-02,2.256319284439086914e+00,1.113737840205430984e-02
5.754634272307157516e-03,2.429233312606811523e+00,7.677072659134864807e-03
6.473009288311004639e-02,4.517288208007812500e+00,3.496179822832345963e-03
1.500283018685877323e-03,7.936130762100219727e-01,5.367735400795936584e-03
2.591760270297527313e-02,3.171116828918457031e+00,8.692405186593532562e-03
1.863657380454242229e-03,2.597136795520782471e-01,3.402285743504762650e-03
1.263696607202291489e-02,2.014046192169189453e+00,3.094170009717345238e-03
1.431178487837314606e-02,2.625141859054565430e+00,1.384479692205786705e-03
3.243403136730194092e-02,4.666768550872802734e+00,5.818937905132770538e-03
1.030940213240683079e-03,4.430297374725341797e+00,1.542084105312824249e-02
2.923035994172096252e-02,4.913186073303222656e+00,1.270648278295993805e-02
8.614809252321720123e-03,7.660217881202697754e-01,2.767377300187945366e-03
1.661171391606330872e-02,2.956350088119506836e+00,2.223995514214038849e-02
3.365214914083480835e-02,2.284769058227539062e+00,1.279802992939949036e-02
9.934669360518455505e-03,4.818151473999023438e+00,2.720838645473122597e-03
4.294730257242918015e-03,4.529026985168457031e+00,2.902248175814747810e-03
2.137976884841918945e-02,4.587928295135498047e+00,9.879248216748237610e-03
9.675462730228900909e-03,2.656148195266723633e+00,7.809035014361143112e-04
1.929340511560440063e-02,4.588167190551757812e+00,4.483803641051054001e-03
1.104938685894012451e-01,2.624718427658081055e+00,3.346270695328712463e-02
2.318593906238675117e-03,4.331373214721679688e+00,1.884925365447998047e-02
6.024576723575592041e-03,2.416496515274047852e+00,6.898822728544473648e-03
1.875410974025726318e-02,4.703764438629150391e+00,3.467807546257972717e-03
7.912994478829205036e-04,4.498455524444580078e+00,1.501240115612745285e-02
1.033018063753843307e-02,4.042156696319580078e+00,1.820495538413524628e-02
2.641762839630246162e-03,3.155354976654052734e+00,5.630894098430871964e-03
4.135500639677047729e-03,4.851323962211608887e-01,9.346704930067062378e-03
5.181089509278535843e-03,3.302750587463378906e+00,4.061177838593721390e-03
2.033549547195434570e-02,6.359947323799133301e-01,1.019057817757129669e-02
2.273425832390785217e-02,4.813622474670410156e+00,1.403401419520378113e-02
2.864088490605354309e-02,4.212620735168457031e+00,1.201585028320550919e-02
3.283466771245002747e-02,4.889444351196289062e+00,4.408790264278650284e-03
6.575161591172218323e-03,4.424598693847656250e+00,6.037037353962659836e-03
1.067336532287299633e-03,6.377681493759155273e-01,3.380853217095136642e-03
5.084471311420202255e-03,2.555791378021240234e+00,9.760910645127296448e-03
2.253613993525505066e-02,1.302003026008605957e+00,1.168232224881649017e-02
4.086447134613990784e-02,2.753718137741088867e+00,8.117762627080082893e-04
1.892608217895030975e-02,2.319644927978515625e+00,3.893699264153838158e-03
1.153891254216432571e-02,3.259908437728881836e+00,1.240576617419719696e-03
2.763432450592517853e-02,4.520843982696533203e+00,3.719484666362404823e-03
1.670860871672630310e-02,3.151499032974243164e+00,3.027576603926718235e-04
1.063111703842878342e-02,3.438729047775268555e+00,1.774615049362182617e-02
2.446666732430458069e-02,4.406620979309082031e+00,1.212597172707319260e-02
9.326494298875331879e-03,8.088099360466003418e-01,4.730581771582365036e-03
2.365036495029926300e-02,2.158756732940673828e+00,2.784523414447903633e-03
5.240653175860643387e-03,3.506371974945068359e+00,1.291871443390846252e-02
1.417918596416711807e-02,3.529478311538696289e+00,2.948562614619731903e-02
2.055422030389308929e-02,4.995075702667236328e+00,9.040221571922302246e-03
1.357527077198028564e-02,4.553433895111083984e+00,4.320305306464433670e-03
3.485887125134468079e-02,1.955493688583374023e+00,5.689731333404779434e-03
1.214667223393917084e-02,2.185282230377197266e+00,7.477649487555027008e-03
4.720110073685646057e-02,4.450572013854980469e+00,1.584132388234138489e-02
1.900528185069561005e-02,4.800205707550048828e+00,1.515676360577344894e-02
7.748376578092575073e-02,4.347154617309570312e+00,4.937455058097839355e-03
1.387946214526891708e-02,1.686921715736389160e+00,1.068770699203014374e-02
1.035729609429836273e-02,3.548307180404663086e+00,7.051554042845964432e-03
2.893212437629699707e-02,4.816146373748779297e+00,1.461284048855304718e-02
2.155728265643119812e-02,4.547469139099121094e+00,6.754817441105842590e-03
2.444654703140258789e-02,4.510458469390869141e+00,4.064719378948211670e-02
6.462648510932922363e-03,4.245390415191650391e+00,3.315127454698085785e-03
3.933987766504287720e-02,4.419254302978515625e+00,2.263272926211357117e-02
2.452641874551773071e-01,4.943693637847900391e+00,1.649904251098632812e-02
2.565832622349262238e-02,6.877370476722717285e-01,1.319590583443641663e-02
1.347293797880411148e-02,2.567266225814819336e+00,1.012454647570848465e-02
1.525403745472431183e-02,6.995075345039367676e-01,1.081400550901889801e-02
9.719131514430046082e-03,4.841704368591308594e+00,1.752197742462158203e-02
7.815787568688392639e-03,4.852914810180664062e+00,3.202352439984679222e-03
1.555012539029121399e-02,2.317709922790527344e+00,1.416587363928556442e-02
1.031418144702911377e-02,3.278272151947021484e+00,1.460600271821022034e-02
7.949390448629856110e-03,2.109960556030273438e+00,4.242281429469585419e-03
1.833910122513771057e-03,3.002809047698974609e+00,2.459771931171417236e-03
1.723543740808963776e-03,3.213615655899047852e+00,1.177243981510400772e-02
9.180112392641603947e-04,2.208920478820800781e+00,4.856726620346307755e-03
3.382481262087821960e-02,2.385940074920654297e+00,1.429360080510377884e-02
9.003464132547378540e-03,1.450725793838500977e+00,8.132305927574634552e-03
3.244206681847572327e-02,3.164308309555053711e+00,1.686288230121135712e-02
1.323388610035181046e-02,4.754073619842529297e+00,1.851205155253410339e-02
1.159314345568418503e-02,1.855149388313293457e+00,3.708972595632076263e-03
2.714067138731479645e-02,4.353178977966308594e+00,3.241338767111301422e-03
1.270619127899408340e-02,6.885516047477722168e-01,2.139536663889884949e-02
4.632062744349241257e-03,4.132225036621093750e+00,1.017960719764232635e-02
3.923667967319488525e-02,3.263967514038085938e+00,5.266339983791112900e-03
5.404932051897048950e-02,4.408783912658691406e+00,2.413564734160900116e-02
3.843360580503940582e-03,3.308935880661010742e+00,8.528039790689945221e-03
5.798164755105972290e-03,7.846412062644958496e-01,1.920523494482040405e-02
1.380403712391853333e-02,4.618192195892333984e+00,3.339468501508235931e-03
4.793861880898475647e-02,3.212370157241821289e+00,1.049369340762495995e-03
1.981749758124351501e-02,4.558903217315673828e+00,1.450103474780917168e-03
1.579454541206359863e-02,3.759138584136962891e+00,5.424939561635255814e-03
4.174553230404853821e-02,2.515858173370361328e+00,7.230514194816350937e-03
5.634028092026710510e-02,4.541010379791259766e+00,1.534970570355653763e-02
4.378185421228408813e-02,3.169966697692871094e+00,8.924130350351333618e-03
2.603323198854923248e-02,3.071972608566284180e+00,7.095388136804103851e-03
4.451985657215118408e-02,4.548270702362060547e+00,1.664886437356472015e-02
2.620828896760940552e-02,4.211286544799804688e+00,6.129247602075338364e-03
2.473148517310619354e-03,2.142726421356201172e+00,1.690737903118133545e-02
2.192321978509426117e-02,2.647528409957885742e+00,2.680831588804721832e-03
8.342657983303070068e-02,4.227962493896484375e+00,6.387813948094844818e-03
2.327514812350273132e-02,1.442814111709594727e+00,1.074399240314960480e-02
1.983841508626937866e-02,4.840574741363525391e+00,4.829987417906522751e-03
4.233573097735643387e-03,2.053563594818115234e+00,1.010842155665159225e-03
2.282093744724988937e-03,3.336223363876342773e+00,6.438384298235177994e-04
1.126145571470260620e-02,4.405802786350250244e-01,9.695593325886875391e-05
9.958287701010704041e-03,3.086500644683837891e+00,3.384017152711749077e-03
1.595862326212227345e-03,4.973015785217285156e+00,2.268258482217788696e-03
1.873485371470451355e-02,6.895969510078430176e-01,9.221529471687972546e-04
8.217740105465054512e-04,3.095101594924926758e+00,3.079677466303110123e-03
3.317154943943023682e-03,2.053225278854370117e+00,2.643345296382904053e-02
6.240876857191324234e-03,4.644151210784912109e+00,1.265014614909887314e-02
4.173057153820991516e-02,4.339398860931396484e+00,1.527367159724235535e-02
3.594819689169526100e-03,2.568122744560241699e-01,6.686846259981393814e-03
3.999854438006877899e-03,7.053604722023010254e-01,1.249353750608861446e-03
5.267249420285224915e-03,4.784860610961914062e+00,1.240796037018299103e-02
5.366589501500129700e-02,4.817706108093261719e+00,3.930236212909221649e-03
1.632357686758041382e-01,2.470711946487426758e+00,4.507583100348711014e-03
7.848652079701423645e-03,2.106109619140625000e+00,1.945344149135053158e-03
9.852595627307891846e-03,3.129038572311401367e+00,2.224066993221640587e-03
8.930300921201705933e-02,2.104918718338012695e+00,1.113559305667877197e-02
2.891169162467122078e-03,4.234933853149414062e+00,1.636835560202598572e-02
1.685208175331354141e-03,4.213276386260986328e+00,1.917921006679534912e-02
3.196884319186210632e-02,4.690734863281250000e+00,1.594516797922551632e-03
1.980901323258876801e-02,4.330260276794433594e+00,1.572364941239356995e-02
2.510649524629116058e-02,4.632836818695068359e+00,4.838305059820413589e-03
5.626467987895011902e-03,2.615325450897216797e-01,4.033928271383047104e-03
3.372390056028962135e-03,2.134224653244018555e+00,2.489037252962589264e-02
5.994766950607299805e-02,4.532459735870361328e+00,3.834505099803209305e-03
1.771073602139949799e-02,7.162947654724121094e-01,9.706257842481136322e-03
7.136620581150054932e-03,8.910586833953857422e-01,1.112064160406589508e-02
2.272743731737136841e-03,2.518883645534515381e-01,6.426238920539617538e-03
4.947467520833015442e-02,2.835560321807861328e+00,1.418148912489414215e-02
2.548642223700881004e-03,4.279860973358154297e+00,6.880299188196659088e-04
1.046593114733695984e-02,8.667365908622741699e-01,1.466637011617422104e-03
8.747651241719722748e-03,7.604445815086364746e-01,1.798399910330772400e-02
4.233157634735107422e-02,4.802573204040527344e+00,2.247285330668091774e-03
2.214952744543552399e-02,1.952097892761230469e+00,1.145024038851261139e-02
3.361467644572257996e-02,7.804205417633056641e-01,1.431008335202932358e-02
4.642289131879806519e-02,3.212863206863403320e+00,1.300423964858055115e-02
3.428917005658149719e-02,8.303390145301818848e-01,2.963636536151170731e-03
1.019681990146636963e-02,1.854144811630249023e+00,8.474815636873245239e-03
5.942849442362785339e-03,3.014082431793212891e+00,1.560148503631353378e-02
5.402999813668429852e-04,4.569494724273681641e+00,6.611016578972339630e-03
3.722404316067695618e-02,2.844700098037719727e+00,1.402600202709436417e-02
2.147624827921390533e-02,3.067581653594970703e+00,4.335445538163185120e-02
8.724413812160491943e-03,4.567581653594970703e+00,7.511686068028211594e-03
8.852199651300907135e-03,2.566579341888427734e+00,2.103790640830993652e-03
2.026564627885818481e-02,2.558629274368286133e+00,2.440860494971275330e-02
1.734130084514617920e-02,4.611395835876464844e+00,2.781777828931808472e-02
5.462286528199911118e-03,2.103640556335449219e+00,4.051073919981718063e-03
1.167123392224311829e-02,3.464529514312744141e+00,4.224369768053293228e-03
3.388732299208641052e-02,7.312970757484436035e-01,1.061907317489385605e-02
3.931047767400741577e-02,4.463724136352539062e+00,1.662003248929977417e-02
5.690257064998149872e-03,8.170979619026184082e-01,1.249511912465095520e-02
2.167512848973274231e-02,3.165784358978271484e+00,1.507394295185804367e-02
1.544858980923891068e-02,2.113628864288330078e+00,6.705676205456256866e-03
4.313949961215257645e-03,4.492029190063476562e+00,5.752088967710733414e-03
5.168310832232236862e-03,3.077764511108398438e+00,2.599220164120197296e-02
1.527003664523363113e-02,3.015233039855957031e+00,1.160766580142080784e-03
3.959707543253898621e-02,2.893922090530395508e+00,1.589924213476479053e-03
1.103809103369712830e-02,2.307646989822387695e+00,5.392841994762420654e-03
1.473382301628589630e-02,4.760871410369873047e+00,1.041985396295785904e-02
3.078068373724818230e-03,8.209286928176879883e-01,7.743767928332090378e-03
2.934384346008300781e-02,4.542971134185791016e+00,1.732153445482254028e-02
3.080845624208450317e-02,3.129597187042236328e+00,1.563189923763275146e-02
