omega,lambda_p,pi_bar
8.157837204635143280e-03,3.816416978836059570e+00,2.296879654750227928e-03
1.728092133998870850e-02,3.402111291885375977e+00,1.510541047900915146e-02
2.626521699130535126e-02,8.248716592788696289e-01,2.146075479686260223e-02
4.602443799376487732e-02,7.751193046569824219e-01,1.405944675207138062e-02
1.595954596996307373e-01,4.781484603881835938e+00,8.854002226144075394e-04
1.932982951402664185e-01,3.966277539730072021e-01,9.011749178171157837e-03
1.233199536800384521e-01,5.651258826255798340e-01,2.367771044373512268e-02
6.297626346349716187e-02,6.875621676445007324e-01,3.104302333667874336e-03
2.354782633483409882e-02,5.636084079742431641e-01,3.412065096199512482e-03
5.446265265345573425e-02,3.600521564483642578e+00,6.479503586888313293e-03
1.346512138843536377e-01,4.748030185699462891e+00,1.822768361307680607e-03
1.959810964763164520e-02,7.228702306747436523e-01,9.638641029596328735e-03
6.966499984264373779e-02,3.393860816955566406e+00,5.715856794267892838e-03
1.117554400116205215e-02,2.908695459365844727e+00,2.732488559558987617e-03
5.595801398158073425e-02,2.029525041580200195e-01,1.409687451086938381e-03
4.360802005976438522e-03,1.213540434837341309e+00,1.949744182638823986e-03
4.023696109652519226e-02,5.688126683235168457e-01,4.395615775138139725e-03
1.366719305515289307e-01,2.527850627899169922e+00,9.325092658400535583e-03
1.580199301242828369e-01,4.866853713989257812e+00,6.321193650364875793e-03
1.522614061832427979e-01,3.342929840087890625e+00,2.453090623021125793e-03
5.471812188625335693e-02,3.312918186187744141e+00,1.034873258322477341e-02
4.726875200867652893e-02,6.584059596061706543e-01,4.892152501270174980e-04
8.785139024257659912e-02,2.003623485565185547e+00,2.795720472931861877e-03
1.786106615327298641e-03,4.782655239105224609e+00,4.101420752704143524e-03
1.308710500597953796e-02,3.602509260177612305e+00,1.932029030285775661e-03
3.678878396749496460e-02,5.109792351722717285e-01,5.979638663120567799e-04
1.417233347892761230e-01,3.210695028305053711e+00,4.894558805972337723e-03
1.498626172542572021e-02,1.915736079216003418e+00,5.006840219721198082e-04
5.419595539569854736e-02,5.129975676536560059e-01,3.251860616728663445e-03
1.779449284076690674e-01,1.028400063514709473e+00,2.641250379383563995e-02
3.851722553372383118e-02,5.129996538162231445e-01,2.498684078454971313e-02
1.362229697406291962e-02,4.811511635780334473e-01,3.351188497617840767e-03
7.675476372241973877e-02,3.827293872833251953e+00,1.714188791811466217e-02
1.599782109260559082e-01,3.019812583923339844e+00,2.567522460594773293e-03
1.107645221054553986e-02,4.807992458343505859e+00,1.255355495959520340e-02
1.801529377698898315e-01,1.793350934982299805e+00,4.330386873334646225e-03
2.052499949932098389e-01,2.759906291961669922e+00,1.700528524816036224e-02
