omega,lambda_p,pi_bar
4.492305517196655273e-01,4.575934410095214844e+00,9.405928105115890503e-02
4.460211694240570068e-01,4.325482368469238281e+00,1.378562003374099731e-01
1.931199580430984497e-01,4.541780948638916016e+00,3.526181876659393311e-01
3.520885705947875977e-01,4.543439388275146484e+00,1.580705642700195312e-01
5.265001058578491211e-01,3.292331695556640625e+00,1.055191904306411743e-01
7.323136925697326660e-02,1.780547857284545898e+00,1.415635198354721069e-01
5.852947384119033813e-02,1.188456177711486816e+00,1.339592188596725464e-01
1.137815043330192566e-01,4.726889610290527344e+00,1.420631706714630127e-01
6.531447917222976685e-02,4.445754051208496094e+00,9.942419826984405518e-02
6.454612016677856445e-01,3.369367599487304688e+00,2.336879968643188477e-01
8.399687409400939941e-01,1.280258893966674805e+00,1.389705576002597809e-02
1.909469603560864925e-03,1.930382728576660156e+00,9.568253159523010254e-02
4.116608470212668180e-04,2.455589294433593750e+00,1.332669705152511597e-01
9.937940835952758789e-01,2.715180635452270508e+00,9.614313393831253052e-02
9.117470383644104004e-01,3.361336231231689453e+00,1.314522325992584229e-01
4.881159365177154541e-01,3.664446592330932617e+00,5.912952125072479248e-02
3.906040638685226440e-02,4.524252414703369141e-01,6.741407513618469238e-02
4.370079934597015381e-01,1.222571253776550293e+00,1.371367275714874268e-01
5.822376012802124023e-01,2.230090618133544922e+00,5.947077646851539612e-02
5.317652225494384766e-01,7.781413197517395020e-01,3.940782546997070312e-01
8.757742643356323242e-01,6.974676251411437988e-02,1.791394948959350586e-01
1.515167653560638428e-01,8.475418202579021454e-03,9.069889783859252930e-02
6.620120257139205933e-02,8.470198139548301697e-03,5.409493669867515564e-02
4.728212356567382812e-01,7.616537064313888550e-02,6.055487692356109619e-02
9.784145355224609375e-01,4.899856090545654297e+00,1.871729344129562378e-01
7.042646408081054688e-03,5.824372768402099609e-01,2.118338271975517273e-02
5.692026391625404358e-02,4.600382804870605469e+00,3.099637851119041443e-02
2.914757728576660156e-01,4.967447280883789062e+00,1.428842693567276001e-01
1.047297492623329163e-01,3.134485244750976562e+00,1.378124654293060303e-01
1.832827478647232056e-01,2.067482948303222656e+00,2.469016760587692261e-01
9.536655545234680176e-01,4.465601444244384766e+00,3.877317532896995544e-02
