omega,lambda_p,pi_bar
4.829157292842864990e-01,1.009803175926208496e+00,5.408478900790214539e-02
3.753292560577392578e-01,1.677026987075805664e+00,2.126111648976802826e-02
3.217721283435821533e-01,4.113729476928710938e+00,1.991408132016658783e-02
2.106631994247436523e-01,4.807435035705566406e+00,3.000336699187755585e-02
1.886470168828964233e-01,8.921834826469421387e-01,8.158338256180286407e-03
2.705707550048828125e-01,1.163482546806335449e+00,2.070295251905918121e-02
1.823831945657730103e-01,3.386809349060058594e+00,2.193445712327957153e-02
7.328104376792907715e-01,1.331197381019592285e+00,2.607538551092147827e-02
2.916764914989471436e-01,4.777099132537841797e+00,2.701111882925033569e-02
3.900391459465026855e-01,2.447162389755249023e+00,1.102931983768939972e-02
2.499667406082153320e-01,2.893409252166748047e+00,5.823769792914390564e-02
9.561932682991027832e-01,4.188732147216796875e+00,1.052118837833404541e-01
6.165899038314819336e-01,4.785023689270019531e+00,3.275426104664802551e-02
3.828572630882263184e-01,1.792449235916137695e+00,3.612812375649809837e-03
3.825386166572570801e-01,3.339225530624389648e+00,8.892146497964859009e-02
2.171117365360260010e-01,3.269932031631469727e+00,3.307281062006950378e-02
3.301534652709960938e-01,1.201033115386962891e+00,1.176806390285491943e-01
8.033511638641357422e-01,4.736180305480957031e+00,1.157258823513984680e-02
2.122196406126022339e-01,2.143249750137329102e+00,6.071083992719650269e-02
3.880918622016906738e-01,1.722226977348327637e+00,6.291119381785392761e-03
2.047878503799438477e-01,2.342550277709960938e+00,1.656371401622891426e-03
3.026456534862518311e-01,2.835007667541503906e+00,1.354817417450249195e-03
5.521025061607360840e-01,3.826356172561645508e+00,4.361634701490402222e-02
1.973817944526672363e-01,4.828298091888427734e+00,2.975827455520629883e-02
5.667191147804260254e-01,2.730935096740722656e+00,3.143768059089779854e-03
2.196678221225738525e-01,3.871703863143920898e+00,1.643252223730087280e-01
2.958825230598449707e-01,9.124534130096435547e-01,5.687499418854713440e-03
9.061182737350463867e-01,2.285995006561279297e+00,9.149714373052120209e-03
3.214380145072937012e-01,2.138283491134643555e+00,4.348699375987052917e-02
9.722472429275512695e-01,4.857679367065429688e+00,1.345198974013328552e-02
1.740389019250869751e-01,3.737388134002685547e+00,2.215871587395668030e-02
3.684692382812500000e-01,2.678347349166870117e+00,2.883554250001907349e-02
2.029562443494796753e-01,9.467865228652954102e-01,3.733776882290840149e-02
9.829911589622497559e-01,2.795497655868530273e+00,3.556043654680252075e-02
1.832362264394760132e-01,1.834248542785644531e+00,8.160319179296493530e-02
2.700873911380767822e-01,2.979695320129394531e+00,6.987288594245910645e-02
3.421107530593872070e-01,1.762460947036743164e+00,1.932863332331180573e-02
2.806399762630462646e-01,3.654818534851074219e+00,9.626129642128944397e-03
2.517932355403900146e-01,4.909529685974121094e+00,1.095329970121383667e-01
1.990418285131454468e-01,2.070927858352661133e+00,5.371704697608947754e-02
5.377597212791442871e-01,4.082157611846923828e+00,5.499339476227760315e-02
4.172583222389221191e-01,9.359244704246520996e-01,4.569108411669731140e-02
3.459774851799011230e-01,4.940353393554687500e+00,1.821742393076419830e-02
2.676400244235992432e-01,3.828199386596679688e+00,1.398850139230489731e-02
2.855502367019653320e-01,4.981639087200164795e-01,1.784681528806686401e-02
5.836060643196105957e-01,2.220092296600341797e+00,2.219766937196254730e-02
5.279214382171630859e-01,3.965407848358154297e+00,6.931185722351074219e-02
5.066205859184265137e-01,3.088344335556030273e+00,5.967451725155115128e-03
3.052212595939636230e-01,9.730680584907531738e-01,1.770957745611667633e-02
2.771896421909332275e-01,3.752135038375854492e+00,3.203372657299041748e-02
3.838834464550018311e-01,2.385155200958251953e+00,2.516754902899265289e-02
1.614119261503219604e-01,4.973904132843017578e+00,1.929669082164764404e-02
3.134233057498931885e-01,2.521843671798706055e+00,5.452480912208557129e-02
1.905008703470230103e-01,1.089828014373779297e+00,3.056025132536888123e-02
2.856518328189849854e-01,3.446232318878173828e+00,1.517429295927286148e-02
2.775778174400329590e-01,1.005399823188781738e+00,7.946523278951644897e-02
7.348443865776062012e-01,3.301614284515380859e+00,2.010573260486125946e-02
7.066845893859863281e-01,1.709162592887878418e+00,1.869532279670238495e-02
3.328994512557983398e-01,4.200137615203857422e+00,2.433214569464325905e-03
4.458392262458801270e-01,2.988990068435668945e+00,3.439133241772651672e-02
9.132619500160217285e-01,3.809029579162597656e+00,5.846338812261819839e-03
7.028071880340576172e-01,3.493525743484497070e+00,2.129930444061756134e-02
5.922544598579406738e-01,1.612633347511291504e+00,8.345074951648712158e-03
1.824120581150054932e-01,8.831011652946472168e-01,6.121581792831420898e-02
2.114427983760833740e-01,3.448882102966308594e+00,2.792811766266822815e-02
3.509739041328430176e-01,3.207117795944213867e+00,2.435600012540817261e-02
2.065012753009796143e-01,2.559953927993774414e+00,5.592129379510879517e-02
1.938214302062988281e-01,3.827927589416503906e+00,1.604373753070831299e-02
5.211471915245056152e-01,8.033973574638366699e-01,6.210599094629287720e-03
2.461500912904739380e-01,2.654758691787719727e-01,5.275070201605558395e-03
3.779091536998748779e-01,2.596172332763671875e+00,7.179349660873413086e-03
6.987552046775817871e-01,5.777427554130554199e-01,1.682452112436294556e-02
2.777367830276489258e-01,3.846007347106933594e+00,6.482826918363571167e-02
9.185228347778320312e-01,2.847715854644775391e+00,2.277380041778087616e-02
6.419090032577514648e-01,4.427897930145263672e+00,1.145216673612594604e-01
2.589189410209655762e-01,2.162177562713623047e+00,3.621406853199005127e-02
2.657295465469360352e-01,1.493434160947799683e-01,8.744297549128532410e-03
1.879649758338928223e-01,2.145763397216796875e+00,1.284499168395996094e-01
8.427473902702331543e-01,4.817898273468017578e+00,2.080507576465606689e-02
5.879185795783996582e-01,2.684418439865112305e+00,1.267453283071517944e-02
3.799977600574493408e-01,3.012687206268310547e+00,5.347287654876708984e-02
2.401608526706695557e-01,1.027557373046875000e+00,2.882740460336208344e-02
3.732920885086059570e-01,1.871029019355773926e+00,4.012142121791839600e-02
4.156388938426971436e-01,1.544382214546203613e+00,3.780962899327278137e-02
6.362989544868469238e-01,2.036794424057006836e+00,8.215464651584625244e-03
4.365818500518798828e-01,4.197573184967041016e+00,1.019376330077648163e-03
2.221584916114807129e-01,4.747615814208984375e+00,3.679767483845353127e-03
2.831042408943176270e-01,3.176803112030029297e+00,5.272382870316505432e-02
2.308979034423828125e-01,4.320299148559570312e+00,3.871592879295349121e-02
2.722738087177276611e-01,4.954358577728271484e+00,5.410316586494445801e-02
2.485410571098327637e-01,4.730509757995605469e+00,3.099719993770122528e-02
2.188490033149719238e-01,1.002801179885864258e+00,1.865867152810096741e-02
5.578551888465881348e-01,1.765119910240173340e+00,1.075167115777730942e-02
6.388033628463745117e-01,4.938936233520507812e+00,5.515356361865997314e-02
2.160436064004898071e-01,1.697628855705261230e+00,1.609984040260314941e-02
2.888105213642120361e-01,1.791864335536956787e-01,6.339749088510870934e-04
2.141345143318176270e-01,4.929244518280029297e+00,1.581398993730545044e-01
1.896886676549911499e-01,3.439681768417358398e+00,4.253989458084106445e-02
3.192147016525268555e-01,2.139056921005249023e+00,6.495721638202667236e-03
4.019348323345184326e-01,2.950939655303955078e+00,4.956434667110443115e-02
2.842630743980407715e-01,2.085820674896240234e+00,7.636666297912597656e-02
3.373097479343414307e-01,3.511375665664672852e+00,2.818042784929275513e-02
1.440957188606262207e-01,3.772835969924926758e+00,2.211105776950716972e-03
5.766840577125549316e-01,4.094273090362548828e+00,4.475811496376991272e-02
2.382656782865524292e-01,3.011220455169677734e+00,2.238471433520317078e-02
8.440282344818115234e-01,9.266385436058044434e-01,4.270185530185699463e-02
5.246787071228027344e-01,2.910875082015991211e-01,9.970144927501678467e-02
