omega,lambda_p,pi_bar
5.989364385604858398e-01,2.385063648223876953e+00,9.835164546966552734e-01
3.797903060913085938e-01,4.226016998291015625e+00,9.608216881752014160e-01
8.437258005142211914e-01,1.804228901863098145e+00,9.528587460517883301e-01
2.600210309028625488e-01,4.857502460479736328e+00,9.650225043296813965e-01
2.323051095008850098e-01,3.923620223999023438e+00,9.817427396774291992e-01
8.180347084999084473e-01,3.011679649353027344e+00,9.565169215202331543e-01
9.002205729484558105e-01,2.169333457946777344e+00,9.551875591278076172e-01
5.468522310256958008e-01,3.017531394958496094e+00,9.962294697761535645e-01
2.276660352945327759e-01,4.956884384155273438e+00,9.458744525909423828e-01
3.690180778503417969e-01,1.840432643890380859e+00,9.815807938575744629e-01
2.282151281833648682e-01,3.970346689224243164e+00,9.628069996833801270e-01
9.185451269149780273e-01,3.171039581298828125e+00,9.928305149078369141e-01
3.509943187236785889e-01,3.252819538116455078e+00,9.790651798248291016e-01
9.509333372116088867e-01,1.504832744598388672e+00,9.810780882835388184e-01
8.396971821784973145e-01,2.151100635528564453e+00,9.868672490119934082e-01
4.144313633441925049e-01,1.357688426971435547e+00,9.632514715194702148e-01
8.135848045349121094e-01,3.097275733947753906e+00,9.569019079208374023e-01
9.882908463478088379e-01,2.035405874252319336e+00,9.746270179748535156e-01
4.681422114372253418e-01,3.356087923049926758e+00,9.666973948478698730e-01
2.366209924221038818e-01,4.600878715515136719e+00,9.372302889823913574e-01
6.019263863563537598e-01,3.015377521514892578e+00,9.856846928596496582e-01
8.989387750625610352e-01,2.900137424468994141e+00,9.554076790809631348e-01
9.536335617303848267e-02,4.699791908264160156e+00,9.848478436470031738e-01
2.072324603796005249e-01,1.710199475288391113e+00,1.005182385444641113e+00
3.387746810913085938e-01,4.762556076049804688e+00,9.580488204956054688e-01
5.767685770988464355e-01,2.753356695175170898e+00,9.648821949958801270e-01
6.350474953651428223e-01,2.094443082809448242e+00,9.461556077003479004e-01
7.409492135047912598e-01,3.366226673126220703e+00,9.646736383438110352e-01
5.398278236389160156e-01,4.359488487243652344e+00,9.799560904502868652e-01
8.212157487869262695e-01,2.095711708068847656e+00,9.642475843429565430e-01
6.432000994682312012e-01,1.800270915031433105e+00,9.583253264427185059e-01
2.893397808074951172e-01,3.937254905700683594e+00,9.781451225280761719e-01
3.121446967124938965e-01,3.470744371414184570e+00,9.661299586296081543e-01
8.220515251159667969e-01,2.886862277984619141e+00,9.890572428703308105e-01
5.274965763092041016e-01,4.028241157531738281e+00,9.676611423492431641e-01
6.411045789718627930e-01,2.888862609863281250e+00,9.710658788681030273e-01
2.177768647670745850e-01,2.949560165405273438e+00,9.685167670249938965e-01
8.036770820617675781e-01,2.522720336914062500e+00,9.624615311622619629e-01
8.926807045936584473e-01,3.206460952758789062e+00,9.863371253013610840e-01
5.842629075050354004e-01,3.580015659332275391e+00,9.737012982368469238e-01
8.363733291625976562e-01,3.337440490722656250e+00,9.890094399452209473e-01
4.484525620937347412e-01,4.435120105743408203e+00,9.299169182777404785e-01
8.000188469886779785e-01,3.617021799087524414e+00,9.695912599563598633e-01
5.668041706085205078e-01,2.485611200332641602e+00,9.687570929527282715e-01
8.850534558296203613e-01,2.580089092254638672e+00,9.750519394874572754e-01
7.869993448257446289e-01,2.764805555343627930e+00,9.469309449195861816e-01
4.309327304363250732e-01,2.749026298522949219e+00,9.611768722534179688e-01
8.447849750518798828e-01,1.472720146179199219e+00,9.492322802543640137e-01
3.658347129821777344e-01,3.364027261734008789e+00,9.333357810974121094e-01
7.861111760139465332e-01,1.858427405357360840e+00,9.748338460922241211e-01
9.974477887153625488e-01,1.069471120834350586e+00,9.537093639373779297e-01
5.411941409111022949e-01,1.863324522972106934e+00,9.753267765045166016e-01
8.138266801834106445e-01,2.618736743927001953e+00,9.505550265312194824e-01
8.816082775592803955e-02,4.601041316986083984e+00,9.320214390754699707e-01
1.321206539869308472e-01,4.589862823486328125e+00,9.522489309310913086e-01
4.624192118644714355e-01,4.605114936828613281e+00,9.512208700180053711e-01
6.557539105415344238e-01,2.657350778579711914e+00,9.560093879699707031e-01
3.923256993293762207e-01,3.686480522155761719e+00,9.518628120422363281e-01
