omega,lambda_p,pi_bar
8.889473676681518555e-01,3.083672761917114258e+00,2.549592852592468262e-01
8.246868252754211426e-01,2.266089439392089844e+00,2.235378175973892212e-01
1.526065766811370850e-01,3.507439136505126953e+00,3.467978835105895996e-01
1.777345240116119385e-01,4.638167858123779297e+00,1.342025697231292725e-01
7.406377196311950684e-01,5.489161014556884766e-01,5.046475529670715332e-01
6.236839294433593750e-01,3.668389797210693359e+00,6.387629508972167969e-01
1.038931608200073242e-01,2.920429229736328125e+00,8.371967673301696777e-01
7.578643560409545898e-01,1.072285532951354980e+00,3.898493945598602295e-01
2.364537417888641357e-01,4.163357734680175781e+00,1.296267032623291016e+00
9.200783967971801758e-01,1.626448273658752441e+00,8.908842206001281738e-01
7.113010883331298828e-01,2.581956386566162109e-01,7.445490956306457520e-01
6.297246217727661133e-01,6.212485432624816895e-01,2.379290610551834106e-01
9.207741618156433105e-01,1.169392108917236328e+00,9.446986913681030273e-01
9.718967080116271973e-01,2.842608392238616943e-01,5.990372896194458008e-01
6.973423361778259277e-01,4.169749736785888672e+00,4.146868288516998291e-01
1.656494685448706150e-03,1.013347268104553223e+00,7.514209747314453125e-01
8.122699856758117676e-01,4.731088638305664062e+00,1.166976451873779297e+00
3.744924664497375488e-01,2.515311539173126221e-01,1.614240556955337524e-01
3.590909540653228760e-01,1.779969334602355957e+00,6.443932652473449707e-01
3.825177550315856934e-01,4.984703063964843750e+00,1.994546800851821899e-01
9.077907800674438477e-01,1.294489264488220215e+00,7.847212553024291992e-01
9.850196242332458496e-01,2.188294410705566406e+00,4.771314859390258789e-01
5.795648097991943359e-01,4.053658485412597656e+00,9.617678523063659668e-01
1.961499899625778198e-01,4.889363288879394531e+00,6.330748796463012695e-01
1.886884868144989014e-01,3.970159292221069336e+00,8.276847004890441895e-01
5.820568203926086426e-01,3.928411483764648438e+00,1.069595217704772949e+00
8.021513223648071289e-01,2.460424661636352539e+00,8.724104762077331543e-01
2.392552793025970459e-01,1.550517082214355469e+00,7.906553745269775391e-01
9.387116432189941406e-01,1.849934577941894531e+00,3.508903086185455322e-01
9.235290288925170898e-01,2.989113330841064453e+00,2.022543251514434814e-01
5.909321904182434082e-01,8.674508333206176758e-01,4.698740839958190918e-01
5.572899580001831055e-01,2.966247558593750000e+00,7.294250726699829102e-01
5.040493011474609375e-01,3.436863183975219727e+00,8.877271413803100586e-01
3.082340359687805176e-01,4.200802803039550781e+00,1.501663923263549805e-01
3.031050562858581543e-01,4.250030040740966797e+00,3.528648614883422852e-01
7.342672348022460938e-02,4.196681499481201172e+00,1.397995948791503906e+00
2.941909432411193848e-01,4.094356060028076172e+00,6.998730301856994629e-01
1.503621414303779602e-02,7.753795385360717773e-01,7.496891617774963379e-01
6.565705537796020508e-01,3.716867208480834961e+00,7.589398622512817383e-01
3.247662782669067383e-01,3.357697963714599609e+00,7.889456748962402344e-01
4.413524568080902100e-01,7.744794487953186035e-01,1.029299259185791016e+00
9.777881950139999390e-02,4.617021560668945312e+00,1.166091680526733398e+00
4.084168672561645508e-01,1.971766352653503418e+00,3.602802455425262451e-01
8.011431097984313965e-01,1.001019835472106934e+00,4.607700705528259277e-01
8.257229924201965332e-01,1.729545593261718750e+00,9.043800830841064453e-01
7.358868718147277832e-01,2.933667659759521484e+00,1.105732440948486328e+00
1.135058254003524780e-01,2.604084014892578125e+00,6.363195925951004028e-02
1.370495110750198364e-01,2.263244152069091797e+00,7.079074382781982422e-01
8.972471356391906738e-01,3.242348909378051758e+00,6.985260844230651855e-01
7.550109624862670898e-01,4.086434841156005859e+00,8.092541694641113281e-01
8.871547579765319824e-01,8.742831945419311523e-01,2.271492332220077515e-01
6.512549519538879395e-01,6.452861428260803223e-01,1.645826101303100586e-01
5.261285901069641113e-01,2.037563800811767578e+00,1.185393214225769043e+00
9.227473735809326172e-01,1.965205788612365723e+00,1.218095064163208008e+00
4.841704294085502625e-02,2.024598360061645508e+00,1.178406357765197754e+00
3.236053586006164551e-01,1.626723647117614746e+00,1.127621769905090332e+00
1.536026597023010254e-01,3.908193826675415039e+00,6.190124154090881348e-01
8.683915138244628906e-01,4.726849079132080078e+00,1.210303425788879395e+00
7.713490128517150879e-01,4.328057289123535156e+00,1.477149724960327148e-01
8.501462340354919434e-01,4.832852363586425781e+00,4.466764628887176514e-01
7.073540240526199341e-02,1.977095127105712891e+00,1.865637674927711487e-02
9.715992212295532227e-01,4.420634746551513672e+00,6.500995755195617676e-01
1.029697805643081665e-01,1.079232692718505859e+00,1.140031814575195312e+00
3.732914924621582031e-01,2.173339605331420898e+00,9.059038162231445312e-01
4.409963190555572510e-01,8.622285723686218262e-01,1.132048740983009338e-01
1.054915338754653931e-01,2.574378728866577148e+00,7.254840433597564697e-02
9.512012600898742676e-01,1.703950285911560059e+00,2.072843611240386963e-01
6.737380027770996094e-01,4.859541416168212891e+00,6.412000954151153564e-02
5.865558981895446777e-01,1.130349040031433105e+00,1.197865366935729980e+00
2.295991480350494385e-01,4.327472686767578125e+00,1.378253579139709473e+00
4.446469843387603760e-01,2.999752283096313477e+00,1.052237033843994141e+00
2.764461338520050049e-01,8.866040706634521484e-01,1.114841938018798828e+00
6.941406726837158203e-01,1.229243516921997070e+00,8.225173950195312500e-01
2.745871245861053467e-01,2.905634641647338867e+00,1.087968587875366211e+00
6.048840656876564026e-02,1.660199403762817383e+00,9.793136268854141235e-02
3.883077502250671387e-01,1.667994737625122070e+00,1.311265945434570312e+00
1.805735751986503601e-02,1.247371315956115723e+00,4.801442325115203857e-01
8.581523299217224121e-01,1.290868997573852539e+00,7.684316635131835938e-01
9.261997342109680176e-01,1.571563005447387695e+00,4.050008952617645264e-01
2.516614198684692383e-01,1.780580759048461914e+00,5.223581790924072266e-01
2.896204888820648193e-01,4.330575942993164062e+00,1.012085080146789551e+00
2.826872766017913818e-01,1.732835888862609863e+00,9.461125731468200684e-01
5.029966831207275391e-01,4.566336631774902344e+00,3.907957673072814941e-01
8.060535788536071777e-01,2.846330165863037109e+00,8.757162690162658691e-01
3.186337947845458984e-01,4.429223537445068359e+00,6.950377225875854492e-01
2.942251861095428467e-01,1.160086750984191895e+00,7.585765123367309570e-01
9.665747284889221191e-01,3.869682550430297852e+00,3.786278069019317627e-01
4.823088645935058594e-01,3.774198055267333984e+00,1.217119097709655762e+00
6.730619668960571289e-01,4.954656124114990234e+00,2.663044929504394531e-01
2.972645759582519531e-01,2.107534408569335938e+00,9.713040590286254883e-01
6.045371890068054199e-01,8.081241250038146973e-01,1.105845451354980469e+00
9.047677367925643921e-02,2.584408044815063477e+00,1.230909585952758789e+00
5.159033834934234619e-02,3.680346727371215820e+00,1.288090825080871582e+00
5.584677457809448242e-01,4.353428363800048828e+00,6.210761070251464844e-01
2.669069543480873108e-02,7.343792319297790527e-01,1.382965326309204102e+00
5.570676326751708984e-01,3.863571405410766602e+00,1.313946843147277832e-01
9.356501698493957520e-01,3.668692827224731445e+00,1.556204706430435181e-01
8.390443772077560425e-02,4.910256341099739075e-02,7.766171693801879883e-01
6.523913890123367310e-02,2.867277264595031738e-01,9.944885373115539551e-01
5.579770207405090332e-01,1.437626838684082031e+00,1.110091447830200195e+00
6.661250591278076172e-01,1.111620545387268066e+00,1.234656214714050293e+00
2.897167503833770752e-01,4.328159809112548828e+00,5.778551697731018066e-01
9.140201210975646973e-01,2.266554117202758789e+00,5.360503792762756348e-01
6.615423560142517090e-01,3.588939666748046875e+00,1.084617376327514648e+00
4.470058679580688477e-01,1.779278516769409180e+00,8.997561931610107422e-01
7.785817980766296387e-02,1.056894421577453613e+00,1.917418688535690308e-01
5.905621647834777832e-01,1.650618672370910645e+00,1.110464707016944885e-01
5.954325795173645020e-01,4.533248901367187500e+00,8.570322394371032715e-01
4.326195418834686279e-01,1.568116664886474609e+00,4.372066557407379150e-01
9.465871751308441162e-02,3.664174556732177734e+00,1.170092746615409851e-01
7.111966013908386230e-01,2.961448907852172852e+00,4.193709492683410645e-01
5.060373246669769287e-02,3.562195062637329102e+00,1.238247752189636230e+00
