omega,lambda_p,pi_bar
2.038583010435104370e-01,4.305181980133056641e+00,1.458077598363161087e-02
2.349875718355178833e-01,1.873692035675048828e+00,6.839553266763687134e-02
3.052400350570678711e-01,9.921255111694335938e-01,7.022007368505001068e-03
2.143602073192596436e-01,2.561952829360961914e+00,8.592417091131210327e-02
1.469086706638336182e-01,3.979740381240844727e+00,5.240602418780326843e-02
5.377721786499023438e-01,1.416161298751831055e+00,2.943692542612552643e-02
3.814010918140411377e-01,1.390857577323913574e+00,1.334197819232940674e-02
8.675053715705871582e-01,2.647562265396118164e+00,1.768325269222259521e-02
2.245722115039825439e-01,4.920550823211669922e+00,2.454905211925506592e-02
2.192061841487884521e-01,6.770844459533691406e-01,8.805891871452331543e-02
1.327053010463714600e-01,3.774580478668212891e+00,7.090556435286998749e-03
1.218457594513893127e-01,2.039798021316528320e+00,5.973076447844505310e-02
6.280826926231384277e-01,4.967256546020507812e+00,2.998408675193786621e-02
1.562846451997756958e-01,3.703182220458984375e+00,3.192128613591194153e-02
3.278312683105468750e-01,4.777256011962890625e+00,9.991074912250041962e-03
1.227823942899703979e-01,1.985782980918884277e+00,2.494554035365581512e-03
5.585469007492065430e-01,1.483553409576416016e+00,3.196877613663673401e-02
4.349532425403594971e-01,4.096303939819335938e+00,8.817137219011783600e-03
5.526057481765747070e-01,3.939476966857910156e+00,4.991311114281415939e-03
8.858460187911987305e-01,1.852355837821960449e+00,2.989335544407367706e-02
2.075414508581161499e-01,2.416878223419189453e+00,3.946903720498085022e-02
7.405795454978942871e-01,4.109810106456279755e-03,1.618665456771850586e-02
1.934937834739685059e-01,1.707854866981506348e-01,7.638378441333770752e-02
2.645009756088256836e-01,4.600493431091308594e+00,2.519258297979831696e-02
6.128049492835998535e-01,1.396274924278259277e+00,2.749481052160263062e-02
1.316704750061035156e-01,4.228201389312744141e+00,6.965518742799758911e-02
1.196870282292366028e-01,4.897106647491455078e+00,5.286665633320808411e-03
2.614445984363555908e-01,1.745505809783935547e+00,8.533233404159545898e-02
2.217264175415039062e-01,2.155036449432373047e+00,2.305383607745170593e-02
2.238201647996902466e-01,5.197519659996032715e-01,1.354834157973527908e-02
5.013415217399597168e-01,2.593735218048095703e+00,4.078099504113197327e-02
