omega,lambda_p,pi_bar
3.908641338348388672e-01,2.771670818328857422e+00,2.020033299922943115e-01
6.321775913238525391e-01,8.817985653877258301e-01,5.346336364746093750e-01
3.270016014575958252e-01,2.628524303436279297e+00,7.634900212287902832e-01
5.264111757278442383e-01,3.300764799118041992e+00,4.218612909317016602e-01
6.187683343887329102e-01,1.958705067634582520e+00,2.097570300102233887e-01
2.325772494077682495e-01,4.835077285766601562e+00,1.230810862034559250e-02
2.128162384033203125e-01,2.889209508895874023e+00,9.740425944328308105e-01
1.777516305446624756e-01,4.861419200897216797e+00,5.810831785202026367e-01
7.568219900131225586e-01,4.778224945068359375e+00,7.401214838027954102e-01
9.108544588088989258e-01,3.976953923702239990e-01,1.210062980651855469e+00
9.222396016120910645e-01,4.557202756404876709e-01,5.305009484291076660e-01
6.144679188728332520e-01,4.737120628356933594e+00,7.886383533477783203e-01
6.144855022430419922e-01,1.944584548473358154e-01,9.100020676851272583e-02
2.709176242351531982e-01,4.273450374603271484e+00,3.502441048622131348e-01
5.658393725752830505e-02,2.500570058822631836e+00,1.092947840690612793e+00
8.159360885620117188e-01,1.164766907691955566e+00,1.787696629762649536e-01
9.804155230522155762e-01,3.631559371948242188e+00,8.591099381446838379e-01
7.815731167793273926e-01,1.006046414375305176e+00,7.878435403108596802e-02
2.357672601938247681e-01,1.275072336196899414e+00,1.086045265197753906e+00
7.296016812324523926e-01,9.651978611946105957e-01,5.267810821533203125e-01
6.723504066467285156e-01,9.371156096458435059e-01,1.297909975051879883e+00
7.134003043174743652e-01,4.839623451232910156e+00,1.028595566749572754e+00
2.671090364456176758e-01,9.791622757911682129e-01,1.995113641023635864e-01
8.275704383850097656e-01,4.586473941802978516e+00,1.319108128547668457e+00
7.191268801689147949e-01,6.952552795410156250e-01,4.036089479923248291e-01
2.434031665325164795e-01,4.102500438690185547e+00,1.095999956130981445e+00
4.853182733058929443e-01,1.428177475929260254e+00,6.239424347877502441e-01
4.259487390518188477e-01,7.426416873931884766e-01,9.304473996162414551e-01
3.120087683200836182e-01,4.069667339324951172e+00,5.879418253898620605e-01
4.197884202003479004e-01,3.378623723983764648e+00,9.545722603797912598e-01
6.370246410369873047e-02,3.605129480361938477e+00,6.153464913368225098e-01
1.967402994632720947e-01,2.430413007736206055e+00,1.086540937423706055e+00
7.552527785301208496e-01,4.059980213642120361e-01,1.314710974693298340e+00
3.640191555023193359e-01,1.694755792617797852e+00,7.464441657066345215e-01
6.490350961685180664e-01,3.935166120529174805e+00,1.720793247222900391e-01
6.012868881225585938e-01,3.310228824615478516e+00,6.445606797933578491e-02
5.607659816741943359e-01,3.953437209129333496e-01,2.682875990867614746e-01
9.188343882560729980e-01,4.450337886810302734e+00,7.591851353645324707e-01
1.990704610943794250e-02,4.263627529144287109e+00,8.371064066886901855e-01
8.775718808174133301e-01,4.464685916900634766e+00,1.346494674682617188e+00
1.148369833827018738e-01,1.678902506828308105e+00,6.998831629753112793e-01
4.397172927856445312e-01,3.063490629196166992e+00,1.056105136871337891e+00
3.015408217906951904e-01,1.117057204246520996e+00,5.010145902633666992e-01
1.895454823970794678e-01,4.591535091400146484e+00,3.196584880352020264e-01
7.638147473335266113e-01,9.752631187438964844e-01,1.809875518083572388e-01
6.781890988349914551e-01,4.764980792999267578e+00,3.705409765243530273e-01
3.685710728168487549e-01,4.718268394470214844e+00,4.291605353355407715e-01
4.596423730254173279e-02,3.359278202056884766e+00,3.348345682024955750e-02
1.415601223707199097e-01,4.106000959873199463e-01,1.279535531997680664e+00
7.822343707084655762e-01,3.595126628875732422e+00,3.280353546142578125e-01
8.921293020248413086e-01,5.517418384552001953e-01,1.277325391769409180e+00
9.326999187469482422e-01,7.823956608772277832e-01,5.724032521247863770e-01
7.481173276901245117e-01,2.002953529357910156e+00,4.209843873977661133e-01
3.184990286827087402e-01,4.858840942382812500e+00,1.226001262664794922e+00
5.280731916427612305e-01,3.294391155242919922e+00,8.366934955120086670e-02
2.738927602767944336e-01,2.567931652069091797e+00,4.094984829425811768e-01
4.018805921077728271e-01,3.231669664382934570e-01,1.574181318283081055e-01
8.320714533329010010e-02,2.204621791839599609e+00,4.869146049022674561e-01
8.344991207122802734e-01,1.703229427337646484e+00,1.342033267021179199e+00
7.508571147918701172e-01,1.837075114250183105e+00,1.188947796821594238e+00
2.158542275428771973e-01,2.126151323318481445e-01,1.270535111427307129e+00
2.326012700796127319e-01,8.752287030220031738e-01,6.084890291094779968e-02
5.697216391563415527e-01,2.918636560440063477e+00,4.034774899482727051e-01
3.049260377883911133e-01,4.498816013336181641e+00,8.722870349884033203e-01
2.329252362251281738e-01,4.979779720306396484e+00,5.737539529800415039e-01
9.024438858032226562e-01,3.142299056053161621e-01,2.108636349439620972e-01
4.476193785667419434e-01,4.663892745971679688e+00,9.551568627357482910e-01
7.088863253593444824e-01,2.816184520721435547e+00,1.264630198478698730e+00
3.806021437048912048e-02,4.446962356567382812e+00,1.957325637340545654e-01
9.914212822914123535e-01,1.856002449989318848e+00,7.581847310066223145e-01
8.819139599800109863e-01,9.518094062805175781e-01,8.029093593358993530e-02
8.087904453277587891e-01,1.132303118705749512e+00,9.078826755285263062e-02
3.897680640220642090e-01,4.956546306610107422e+00,2.397371083498001099e-01
8.084115386009216309e-01,2.139748573303222656e+00,5.296645164489746094e-01
3.348173797130584717e-01,1.093538522720336914e+00,1.339590072631835938e+00
4.000514447689056396e-01,3.969642400741577148e+00,7.202079892158508301e-02
9.013651013374328613e-01,1.107853174209594727e+00,5.266644954681396484e-01
4.544959664344787598e-01,3.432292938232421875e+00,1.081526637077331543e+00
1.829086244106292725e-01,4.000419139862060547e+00,4.042631089687347412e-01
9.062224626541137695e-01,2.468032598495483398e+00,1.265228867530822754e+00
8.360139131546020508e-01,4.171763420104980469e+00,1.384014725685119629e+00
1.430653035640716553e-01,4.047544002532958984e+00,4.932526946067810059e-01
8.802979588508605957e-01,2.510994195938110352e+00,5.095289349555969238e-01
5.995016694068908691e-01,1.943444490432739258e+00,5.437039732933044434e-01
3.384650647640228271e-01,4.215831756591796875e+00,2.727597057819366455e-01
5.215094685554504395e-01,2.151925802230834961e+00,1.240222811698913574e+00
3.653312027454376221e-01,1.434134244918823242e+00,9.375059008598327637e-01
6.347026824951171875e-01,1.439868658781051636e-01,1.139130234718322754e+00
3.245547413825988770e-01,1.921015143394470215e+00,7.829706072807312012e-01
2.375183850526809692e-01,4.896972656250000000e+00,1.111951947212219238e+00
3.123271092772483826e-02,7.839660644531250000e-01,9.186908006668090820e-01
4.854069277644157410e-02,8.810652494430541992e-01,3.148120641708374023e-01
8.054602742195129395e-01,2.293978691101074219e+00,6.100976467132568359e-01
3.577390611171722412e-01,4.970438003540039062e+00,1.458199858665466309e+00
7.542489171028137207e-01,4.510077476501464844e+00,5.497706532478332520e-01
2.997505366802215576e-01,1.955529212951660156e+00,3.842811286449432373e-01
3.244304955005645752e-01,3.911720991134643555e+00,6.172405481338500977e-01
6.780276894569396973e-01,2.907070517539978027e-01,6.801514625549316406e-01
7.011786103248596191e-01,3.017461299896240234e+00,7.954816222190856934e-01
2.455257773399353027e-01,4.135357379913330078e+00,2.549169659614562988e-01
8.692507147789001465e-01,5.331394076347351074e-01,8.711864948272705078e-01
2.792015373706817627e-01,1.963512301445007324e+00,2.163378745317459106e-01
1.254207342863082886e-01,1.459373235702514648e+00,1.129091978073120117e+00
2.956758141517639160e-01,5.807196497917175293e-01,1.082865238189697266e+00
7.980077862739562988e-01,2.258972167968750000e+00,6.111071631312370300e-02
4.808768332004547119e-01,2.500442743301391602e+00,1.245631933212280273e+00
9.349405765533447266e-01,3.877684593200683594e+00,8.071228861808776855e-01
2.751762270927429199e-01,2.368673533201217651e-01,7.075777053833007812e-01
7.629327774047851562e-01,3.738146543502807617e+00,7.554516792297363281e-01
2.284123301506042480e-01,6.564027667045593262e-01,1.106592938303947449e-01
1.091471686959266663e-01,1.502085328102111816e+00,1.298815131187438965e+00
6.762875914573669434e-01,4.836575508117675781e+00,6.303664445877075195e-01
2.537602484226226807e-01,4.539816856384277344e+00,1.320801496505737305e+00
1.798612177371978760e-01,1.989169716835021973e+00,1.123037934303283691e+00
6.842457652091979980e-01,2.191291809082031250e+00,1.008590102195739746e+00
7.960670590400695801e-01,4.771674633026123047e+00,1.490269541740417480e+00
5.936174988746643066e-01,8.103854060173034668e-01,1.983722001314163208e-01
6.690298914909362793e-01,2.731358528137207031e+00,7.895468473434448242e-01
3.630346655845642090e-01,2.805043220520019531e+00,9.093931317329406738e-01
2.650349140167236328e-01,3.260343551635742188e+00,1.433449149131774902e+00
8.959114551544189453e-01,8.310568332672119141e-01,2.004424631595611572e-01
1.303327828645706177e-01,2.321990489959716797e+00,1.700461208820343018e-01
9.296577572822570801e-01,4.134757518768310547e+00,7.112018465995788574e-01
8.546770215034484863e-01,7.981705665588378906e-01,8.638439178466796875e-01
6.003201603889465332e-01,2.233018159866333008e+00,5.750759840011596680e-01
5.206499099731445312e-01,2.559668779373168945e+00,3.123944401741027832e-01
