omega,lambda_p,pi_bar
1.628600209951400757e-01,5.489212870597839355e-01,1.441824156790971756e-02
7.626290619373321533e-02,3.471246719360351562e+00,1.520407106727361679e-02
9.238775074481964111e-02,4.618244171142578125e+00,9.356275200843811035e-03
2.430520355701446533e-01,4.133935570716857910e-01,1.983455009758472443e-02
2.479880303144454956e-01,1.134837746620178223e+00,1.201705634593963623e-02
2.351920753717422485e-01,4.791201114654541016e+00,1.942392811179161072e-02
2.852512337267398834e-02,4.759942531585693359e+00,9.647246450185775757e-03
1.832144893705844879e-02,4.873670041561126709e-01,2.632455341517925262e-02
2.240497469902038574e-01,1.461976170539855957e-01,1.857105270028114319e-02
1.746598780155181885e-01,4.029874324798583984e+00,1.142320595681667328e-02
2.782102823257446289e-01,2.831528186798095703e+00,1.047760155051946640e-02
1.445704251527786255e-01,4.302325725555419922e+00,1.550394669175148010e-02
1.175812706351280212e-01,3.227763414382934570e+00,1.128476206213235855e-02
8.886347524821758270e-03,2.083251714706420898e+00,2.769335918128490448e-02
3.111861944198608398e-01,4.526756286621093750e+00,1.141357608139514923e-02
2.607124149799346924e-01,3.696145117282867432e-01,1.201560720801353455e-02
3.792100027203559875e-02,4.074735164642333984e+00,2.686642110347747803e-02
2.854539752006530762e-01,1.646488547325134277e+00,1.787282526493072510e-02
1.473139077425003052e-01,1.278137207031250000e+00,2.187414467334747314e-02
1.291373837739229202e-02,4.835383415222167969e+00,1.108853798359632492e-02
2.609555125236511230e-01,2.106714010238647461e+00,2.087971568107604980e-02
7.727827876806259155e-02,1.554227709770202637e+00,1.843079552054405212e-02
1.106473803520202637e-01,2.915509462356567383e+00,1.085192896425724030e-02
2.781021893024444580e-01,4.088890552520751953e+00,1.913300901651382446e-02
2.532819211483001709e-01,1.720713376998901367e+00,1.347460411489009857e-02
9.106842428445816040e-02,3.847292900085449219e+00,1.211822312325239182e-02
1.648115515708923340e-01,1.584850065410137177e-02,2.589731290936470032e-02
2.492892146110534668e-01,4.159333705902099609e+00,2.051009982824325562e-02
2.815440595149993896e-01,2.415011972188949585e-01,9.773679077625274658e-03
2.869704961776733398e-01,3.431628644466400146e-01,1.390277687460184097e-02
2.442326247692108154e-01,1.511127501726150513e-01,1.793909631669521332e-02
1.423358023166656494e-01,6.491871476173400879e-01,1.981881074607372284e-02
8.781633526086807251e-02,3.592423200607299805e+00,1.104017999023199081e-02
3.189042210578918457e-01,2.964424133300781250e+00,1.542152278125286102e-02
2.307901978492736816e-01,3.408434152603149414e+00,1.420969516038894653e-02
1.913531720638275146e-01,2.138979673385620117e+00,1.344126183539628983e-02
2.876949906349182129e-01,1.883675456047058105e+00,2.115453407168388367e-02
1.963559836149215698e-01,3.742800951004028320e+00,2.035368978977203369e-02
8.716550469398498535e-02,1.841291427612304688e+00,1.422885153442621231e-02
3.449072828516364098e-03,5.256059169769287109e-01,7.871028035879135132e-03
1.572187691926956177e-01,2.366617918014526367e+00,1.163827627897262573e-02
1.927730999886989594e-02,7.818623185157775879e-01,1.501654461026191711e-02
1.702891588211059570e-01,3.805447578430175781e+00,1.231972873210906982e-02
1.067520827054977417e-01,1.381041288375854492e+00,1.458433363586664200e-02
3.630960285663604736e-01,5.714074969291687012e-01,2.187538705766201019e-02
4.665010608732700348e-03,4.549488723278045654e-01,1.773520931601524353e-02
1.913125365972518921e-01,3.310790538787841797e+00,1.407197583466768265e-02
1.335035860538482666e-01,2.244231462478637695e+00,1.316696219146251678e-02
1.437038779258728027e-01,4.934237957000732422e+00,1.885601691901683807e-02
1.509843617677688599e-01,2.244938611984252930e-01,1.096583250910043716e-02
2.457063794136047363e-01,3.496163129806518555e+00,2.243309840559959412e-02
2.411065101623535156e-01,4.979158401489257812e+00,9.932211600244045258e-03
2.222667038440704346e-01,2.741065502166748047e+00,1.410583592951297760e-02
2.366962283849716187e-01,2.836598396301269531e+00,1.121745537966489792e-02
2.854199111461639404e-01,4.936390399932861328e+00,2.080283127725124359e-02
3.205627202987670898e-01,1.889533162117004395e+00,1.223461143672466278e-02
2.808044254779815674e-01,1.248529076576232910e+00,2.259059622883796692e-02
