omega,lambda_p,pi_bar
4.091571643948554993e-02,1.942678689956665039e+00,1.700241351500153542e-03
1.340339183807373047e-01,3.042618751525878906e+00,4.860490094870328903e-03
1.951098740100860596e-01,4.246256828308105469e+00,7.532942163379630074e-06
1.443927437067031860e-01,4.552590847015380859e+00,8.828043937683105469e-03
3.427773714065551758e-02,4.645912170410156250e+00,6.109318695962429047e-03
7.535207271575927734e-02,5.729888677597045898e-01,6.814699154347181320e-03
4.294483363628387451e-02,4.017841815948486328e+00,2.126201055943965912e-02
1.482246369123458862e-01,4.220716953277587891e+00,1.384149957448244095e-02
2.333367802202701569e-02,4.585665702819824219e+00,4.565577954053878784e-03
5.131829157471656799e-02,4.410334587097167969e+00,2.126764692366123199e-02
2.178021520376205444e-01,3.514026403427124023e+00,1.007548905909061432e-02
1.960234045982360840e-01,3.216281414031982422e+00,1.035446417517960072e-03
1.727722883224487305e-01,4.498940467834472656e+00,6.585994735360145569e-03
7.773419469594955444e-02,4.614478588104248047e+00,1.832247152924537659e-02
7.466808706521987915e-02,3.157519340515136719e+00,1.574461720883846283e-02
1.239864602684974670e-01,4.319857597351074219e+00,3.628725931048393250e-02
6.211031600832939148e-02,4.293267250061035156e+00,1.683335751295089722e-02
2.076196670532226562e-01,4.278083801269531250e+00,1.915575936436653137e-02
7.375723868608474731e-02,5.623417496681213379e-01,1.110365847125649452e-03
6.855012476444244385e-02,4.737448215484619141e+00,4.933001007884740829e-03
9.947521239519119263e-02,2.045071363449096680e+00,2.607760950922966003e-02
1.181280314922332764e-01,4.491310119628906250e+00,1.834686473011970520e-02
1.336763650178909302e-01,4.056159019470214844e+00,7.587209809571504593e-03
6.144237518310546875e-02,3.149908542633056641e+00,1.848307251930236816e-02
3.924878537654876709e-01,4.468343734741210938e+00,1.615175511687994003e-03
1.407949179410934448e-01,4.397993087768554688e+00,1.696633733808994293e-02
2.319644540548324585e-01,4.320885658264160156e+00,1.801090547814965248e-03
1.072052344679832458e-01,4.372719287872314453e+00,4.868970811367034912e-02
9.316832572221755981e-02,4.285726070404052734e+00,6.696631899103522301e-04
3.634060546755790710e-02,3.396080970764160156e+00,6.205657962709665298e-03
2.053704261779785156e-01,3.504015922546386719e+00,4.358652513474225998e-03
1.977605074644088745e-01,4.384964466094970703e+00,1.099988911300897598e-02
