omega,lambda_p,pi_bar
2.400438636541366577e-01,3.580444335937500000e+00,6.805507466197013855e-03
3.781839609146118164e-01,4.475747108459472656e+00,2.088482724502682686e-03
1.442655622959136963e-01,1.805823683738708496e+00,8.300755918025970459e-02
6.714279949665069580e-02,2.913889884948730469e-01,4.380208626389503479e-02
2.175919413566589355e-01,1.004285335540771484e+00,2.318220911547541618e-03
8.804924488067626953e-01,2.710140466690063477e+00,5.574385635554790497e-03
2.620355784893035889e-01,4.092876911163330078e+00,8.658225834369659424e-02
2.323210835456848145e-01,8.327352404594421387e-01,8.426096290349960327e-03
1.196337863802909851e-01,3.221671104431152344e+00,4.761930555105209351e-02
2.451990544795989990e-01,2.801121711730957031e+00,2.921314537525177002e-02
7.550379037857055664e-01,2.260414838790893555e+00,1.900011091493070126e-03
2.123224139213562012e-01,2.065630435943603516e+00,3.988082986325025558e-03
2.859522998332977295e-01,1.813877075910568237e-01,3.285400196909904480e-02
4.734789431095123291e-01,1.635711550712585449e+00,4.423246160149574280e-02
8.700079321861267090e-01,4.715047359466552734e+00,9.231616742908954620e-03
1.094012558460235596e-01,1.751186847686767578e+00,1.736330240964889526e-02
2.697904706001281738e-01,7.007148265838623047e-01,8.740009739995002747e-03
1.690547168254852295e-01,3.861833333969116211e+00,2.824507188051939011e-03
3.567267060279846191e-01,2.145888805389404297e+00,3.937885630875825882e-03
2.989942133426666260e-01,4.304463863372802734e+00,5.093280225992202759e-02
3.095707297325134277e-01,7.548673748970031738e-01,7.608975283801555634e-03
8.308387994766235352e-01,4.058105945587158203e+00,1.501685287803411484e-02
3.281659781932830811e-01,4.791964054107666016e+00,6.358759943395853043e-03
9.835775941610336304e-02,3.191738128662109375e+00,1.500751078128814697e-02
5.732823014259338379e-01,1.894661784172058105e+00,5.943526979535818100e-03
2.769281566143035889e-01,1.914699077606201172e+00,2.212806232273578644e-02
9.354819357395172119e-02,1.776487112045288086e+00,3.976914659142494202e-02
1.873912960290908813e-01,2.751780271530151367e+00,5.864381324499845505e-03
3.324065208435058594e-01,1.865021824836730957e+00,5.491852294653654099e-03
5.092126727104187012e-01,1.945554137229919434e+00,1.177033688873052597e-02
6.671756505966186523e-01,2.056534051895141602e+00,2.135277166962623596e-02
1.679632514715194702e-01,2.968615055084228516e+00,3.663287963718175888e-03
3.143704533576965332e-01,9.037524461746215820e-01,1.134483888745307922e-02
2.797944843769073486e-01,1.715390831232070923e-01,1.406541001051664352e-02
2.486234344542026520e-02,7.973544597625732422e-01,2.434173040091991425e-02
2.666643559932708740e-01,1.836806535720825195e+00,3.654654696583747864e-02
5.604456737637519836e-02,4.599307060241699219e+00,2.001976780593395233e-02
1.747081279754638672e-01,6.396346688270568848e-01,3.225917741656303406e-02
1.208305507898330688e-01,2.602751731872558594e+00,2.826816961169242859e-02
6.065800189971923828e-01,4.793356418609619141e+00,2.486012876033782959e-02
7.474066223949193954e-03,1.551988244056701660e+00,1.227631582878530025e-03
3.215329051017761230e-01,8.087047338485717773e-01,2.567196451127529144e-02
5.559527277946472168e-01,3.697165727615356445e+00,3.431743010878562927e-02
2.113505154848098755e-01,1.842638134956359863e+00,7.987355813384056091e-03
1.751046031713485718e-01,3.674223661422729492e+00,7.030575070530176163e-03
1.156115010380744934e-01,3.803166866302490234e+00,3.595054149627685547e-02
1.680547595024108887e-01,3.729088306427001953e+00,1.540708914399147034e-02
5.531445741653442383e-01,1.564774274826049805e+00,5.360250826925039291e-03
9.853407144546508789e-01,2.835003614425659180e+00,1.225260272622108459e-02
3.714818954467773438e-01,4.739465236663818359e+00,2.744196355342864990e-02
1.239665970206260681e-01,2.138173818588256836e+00,2.363527007400989532e-02
2.818133831024169922e-01,1.902999043464660645e+00,1.072050165385007858e-02
2.711178064346313477e-01,2.984622716903686523e+00,2.714770846068859100e-03
1.739499568939208984e-01,3.797389030456542969e+00,2.517578937113285065e-02
2.175291180610656738e-01,1.913254022598266602e+00,9.716859087347984314e-03
3.424765765666961670e-01,2.134272098541259766e+00,4.554421640932559967e-03
8.983531594276428223e-01,3.577533483505249023e+00,4.945828765630722046e-02
3.612376749515533447e-01,4.000988483428955078e+00,1.583941397257149220e-03
3.390851318836212158e-01,1.056529521942138672e+00,7.179062813520431519e-03
1.704903841018676758e-01,4.542688369750976562e+00,2.797940559685230255e-02
5.346530675888061523e-01,2.318076372146606445e+00,3.715025086421519518e-04
1.644507944583892822e-01,1.854833126068115234e+00,4.957890510559082031e-02
1.407687067985534668e-01,4.305070877075195312e+00,2.080588601529598236e-02
6.026731133460998535e-01,4.761199474334716797e+00,6.579054170288145542e-04
3.259980380535125732e-01,4.231863021850585938e+00,2.266986668109893799e-02
5.397090315818786621e-01,2.032210111618041992e+00,6.484510377049446106e-03
4.241753816604614258e-01,1.165969610214233398e+00,8.238548412919044495e-03
3.342882096767425537e-01,4.096203327178955078e+00,5.468857940286397934e-03
7.936091721057891846e-02,2.601338863372802734e+00,5.154174286872148514e-03
1.503186374902725220e-01,1.961470365524291992e+00,2.111030556261539459e-02
4.283483624458312988e-01,1.887469291687011719e+00,4.218375682830810547e-02
2.834559679031372070e-01,8.818872570991516113e-01,3.479127772152423859e-03
8.258873224258422852e-01,1.938232541084289551e+00,1.299422234296798706e-02
5.428540706634521484e-01,2.360325336456298828e+00,1.975948922336101532e-02
5.735563635826110840e-01,4.659434795379638672e+00,5.741043481975793839e-03
2.024074643850326538e-01,1.794050693511962891e+00,3.229397907853126526e-02
2.317913323640823364e-01,2.073185205459594727e+00,3.691928286571055651e-04
3.772290349006652832e-01,2.636919975280761719e+00,3.051248006522655487e-02
2.780951857566833496e-01,2.205054759979248047e+00,1.810815557837486267e-02
1.969293504953384399e-01,2.488106191158294678e-01,1.801463891752064228e-03
3.342636823654174805e-01,2.886794567108154297e+00,5.879266187548637390e-03
3.017606139183044434e-01,1.987906396389007568e-01,1.902059093117713928e-02
5.188890099525451660e-01,2.916614055633544922e+00,2.999325981363654137e-03
5.960114598274230957e-01,3.434221029281616211e+00,6.533167790621519089e-03
3.394266366958618164e-01,3.864574909210205078e+00,1.295952498912811279e-02
4.140062332153320312e-01,2.991610288619995117e+00,2.888557873666286469e-02
3.462456762790679932e-01,1.967829942703247070e+00,7.792314048856496811e-03
3.150353133678436279e-01,3.363305330276489258e-01,7.256258279085159302e-03
1.629718393087387085e-01,1.807130455970764160e+00,1.819633529521524906e-03
3.886950016021728516e-01,2.717512607574462891e+00,3.444020403549075127e-04
2.867968380451202393e-01,1.976351261138916016e+00,1.620342209935188293e-02
2.718019783496856689e-01,3.826402902603149414e+00,6.106222420930862427e-02
2.514819502830505371e-01,9.117634892463684082e-01,7.994644343852996826e-03
4.066553711891174316e-02,3.898681402206420898e+00,2.616172190755605698e-03
3.542573153972625732e-01,1.000950574874877930e+00,2.217107266187667847e-02
4.847945272922515869e-01,1.942765474319458008e+00,2.085079811513423920e-02
2.249701917171478271e-01,2.533684492111206055e+00,2.897160127758979797e-02
1.414129137992858887e-01,1.613432168960571289e+00,2.418467029929161072e-02
1.997372955083847046e-01,8.904027342796325684e-01,7.083082164172083139e-05
1.507430821657180786e-01,3.654944598674774170e-01,2.895030193030834198e-03
5.598255991935729980e-01,2.600475311279296875e+00,3.452668711543083191e-02
1.150522083044052124e-01,1.744728088378906250e+00,8.144210092723369598e-03
8.463548421859741211e-01,3.648307085037231445e+00,6.868059188127517700e-02
2.349650561809539795e-01,3.822257995605468750e+00,8.799189701676368713e-03
4.139865934848785400e-01,3.922510623931884766e+00,7.932743988931179047e-03
8.801968097686767578e-01,8.432489037513732910e-01,4.853758960962295532e-03
3.710446059703826904e-01,3.518913984298706055e+00,1.008261344395577908e-03
2.491000294685363770e-01,3.325428247451782227e+00,4.205513373017311096e-02
5.751472115516662598e-01,8.467525839805603027e-01,4.692901391535997391e-03
6.104413866996765137e-01,3.597178697586059570e+00,4.937344416975975037e-02
1.197434291243553162e-01,1.657179117202758789e+00,3.805462736636400223e-03
3.142418265342712402e-01,2.548931598663330078e+00,1.499185618013143539e-02
2.886961027979850769e-02,1.844325542449951172e+00,7.893017493188381195e-03
2.284964025020599365e-01,2.758266448974609375e+00,4.597844090312719345e-04
2.373607903718948364e-01,3.529106616973876953e+00,9.031956084072589874e-03
8.458986282348632812e-01,3.127249479293823242e-01,9.477882646024227142e-03
1.985296607017517090e-01,4.183168888092041016e+00,2.693085372447967529e-02
3.214671313762664795e-01,1.825813651084899902e+00,3.925387561321258545e-02
3.302154839038848877e-01,4.656002521514892578e+00,2.493090927600860596e-03
1.605811417102813721e-01,6.975780725479125977e-01,5.872234236449003220e-03
3.107140362262725830e-01,4.492228507995605469e+00,3.666367614641785622e-03
1.386885792016983032e-01,1.971575260162353516e+00,2.152025001123547554e-03
2.401195615530014038e-01,1.666639298200607300e-01,1.555429399013519287e-02
3.219161331653594971e-01,4.743572235107421875e+00,4.218144714832305908e-02
1.494800150394439697e-01,4.931521415710449219e+00,5.309334490448236465e-03
9.893866777420043945e-01,4.749962806701660156e+00,1.996089518070220947e-02
2.467758804559707642e-01,1.857677102088928223e+00,2.652131766080856323e-02
3.323693871498107910e-01,3.424458503723144531e+00,3.111792914569377899e-02
2.777127921581268311e-01,2.149889707565307617e+00,3.972171805799007416e-03
1.294586211442947388e-01,4.090643405914306641e+00,2.583220601081848145e-03
9.646102786064147949e-01,8.601294755935668945e-01,6.886295508593320847e-03
3.084480762481689453e-02,4.957882404327392578e+00,1.061635930091142654e-02
5.645837187767028809e-01,3.473804235458374023e+00,2.649668045341968536e-02
3.346331119537353516e-01,2.959967374801635742e+00,2.292167395353317261e-02
5.313910245895385742e-01,4.021464288234710693e-01,4.544854536652565002e-02
6.079402565956115723e-01,1.915799140930175781e+00,1.642607850953936577e-03
4.906098842620849609e-01,4.102382659912109375e+00,3.243640810251235962e-02
5.384230613708496094e-01,4.928858280181884766e+00,3.835139796137809753e-02
1.677216589450836182e-01,4.455315113067626953e+00,3.204632783308625221e-03
1.150725483894348145e-01,1.257413864135742188e+00,4.882758483290672302e-03
1.052303016185760498e-01,4.583455085754394531e+00,1.772515592165291309e-03
2.752605378627777100e-01,7.895293831825256348e-01,2.996970154345035553e-02
9.535281658172607422e-01,8.336989879608154297e-01,1.162959914654493332e-02
2.136528342962265015e-01,4.604262351989746094e+00,6.520028109662234783e-04
8.973211646080017090e-01,2.923488616943359375e+00,8.957019075751304626e-03
2.740481197834014893e-01,4.677841663360595703e+00,5.707290768623352051e-02
1.113831177353858948e-01,4.798675060272216797e+00,5.256673321127891541e-03
2.501566708087921143e-02,1.581903100013732910e+00,1.988067105412483215e-02
6.491627544164657593e-02,4.933847427368164062e+00,1.969481818377971649e-02
2.409342974424362183e-01,6.701989173889160156e-01,4.188257269561290741e-03
1.897781640291213989e-01,2.598678588867187500e+00,1.460546907037496567e-02
3.906372487545013428e-01,1.354215264320373535e+00,2.542210510000586510e-03
1.141372621059417725e-01,1.749189138412475586e+00,1.865673623979091644e-02
1.271637976169586182e-01,4.749553203582763672e+00,5.164932087063789368e-02
5.660846233367919922e-01,3.375496864318847656e+00,8.905179565772414207e-04
3.563339710235595703e-01,1.004055976867675781e+00,7.074920926243066788e-03
2.993843257427215576e-01,6.070114374160766602e-01,8.111309260129928589e-03
5.769680142402648926e-01,1.763171315193176270e+00,1.587965339422225952e-02
5.566068887710571289e-01,6.044958829879760742e-01,8.790721185505390167e-03
2.969342768192291260e-01,3.474868297576904297e+00,1.191816329956054688e-01
5.063412189483642578e-01,2.824451446533203125e+00,5.022002756595611572e-02
2.632280886173248291e-01,1.741360306739807129e+00,2.576907351613044739e-02
1.253447532653808594e-01,7.616180777549743652e-01,4.649499431252479553e-02
1.865511238574981689e-01,4.897145271301269531e+00,4.270426183938980103e-02
5.073508620262145996e-01,3.786764621734619141e+00,2.387901954352855682e-02
1.613793373107910156e-01,2.188549757003784180e+00,3.734914213418960571e-02
5.801764130592346191e-01,9.862121939659118652e-01,7.355303317308425903e-02
1.929333060979843140e-01,3.233862400054931641e+00,2.655467949807643890e-02
3.382342457771301270e-01,9.231669306755065918e-01,5.890147387981414795e-02
2.629494965076446533e-01,8.377619981765747070e-01,4.389612004160881042e-03
3.246546387672424316e-01,2.660069465637207031e+00,4.278114810585975647e-02
6.237679719924926758e-01,4.018340110778808594e+00,4.892048891633749008e-03
2.858022153377532959e-01,2.366564512252807617e+00,6.454309821128845215e-02
3.802480697631835938e-01,4.796099185943603516e+00,5.362714175134897232e-03
2.680271863937377930e-01,1.603057265281677246e+00,2.651726268231868744e-02
2.778003215789794922e-01,1.533827066421508789e+00,6.110030692070722580e-03
3.413455784320831299e-01,7.006838321685791016e-01,3.966628573834896088e-03
2.540276050567626953e-01,4.843174457550048828e+00,7.354959379881620407e-03
2.702472805976867676e-01,2.816299915313720703e+00,2.439926750957965851e-02
2.814307808876037598e-01,3.784268140792846680e+00,4.208366945385932922e-02
2.194547951221466064e-01,1.895842075347900391e+00,2.081096731126308441e-02
1.583686023950576782e-01,2.587881565093994141e+00,1.957194134593009949e-02
1.075778678059577942e-01,1.130428791046142578e+00,3.677705675363540649e-02
3.462385535240173340e-01,1.660736680030822754e+00,1.279322709888219833e-02
1.825073808431625366e-01,3.512898683547973633e+00,7.715119048953056335e-03
1.100053340196609497e-01,4.766551971435546875e+00,4.177786409854888916e-03
1.696749627590179443e-01,6.911150813102722168e-01,4.091352690011262894e-03
5.188838839530944824e-01,2.368063688278198242e+00,3.715743776410818100e-03
5.050985813140869141e-01,4.041446208953857422e+00,2.371492795646190643e-02
3.193626105785369873e-01,4.054245471954345703e+00,2.678842283785343170e-03
2.788642644882202148e-01,4.154476165771484375e+00,3.415123326703906059e-03
6.497519016265869141e-01,1.791416287422180176e+00,2.382661588490009308e-02
1.644054949283599854e-01,4.900192737579345703e+00,2.094744471833109856e-03
1.503936052322387695e-01,9.966099262237548828e-01,1.084666233509778976e-02
8.367820382118225098e-01,4.827677726745605469e+00,2.592870034277439117e-03
5.619309544563293457e-01,2.389190912246704102e+00,4.385839402675628662e-02
4.526874125003814697e-01,2.814495325088500977e+00,2.939376421272754669e-02
1.112618073821067810e-01,1.847356081008911133e+00,3.001861460506916046e-02
4.648877680301666260e-01,8.298425674438476562e-01,8.291928097605705261e-03
3.474351167678833008e-01,4.442951679229736328e+00,1.909475773572921753e-02
2.952881753444671631e-01,3.737688541412353516e+00,4.582446068525314331e-03
4.705559015274047852e-01,4.640777111053466797e+00,8.474548347294330597e-03
4.036050438880920410e-01,2.205538898706436157e-01,8.038733154535293579e-03
6.368725299835205078e-01,6.892032027244567871e-01,1.187709718942642212e-02
2.008170634508132935e-01,4.821722030639648438e+00,1.849531382322311401e-02
1.995722949504852295e-01,2.458787918090820312e+00,6.877621170133352280e-03
3.124096393585205078e-01,4.781241893768310547e+00,3.900827869074419141e-05
1.710534095764160156e-01,4.630576133728027344e+00,1.916358619928359985e-02
3.379183411598205566e-01,3.698292732238769531e+00,5.348650738596916199e-03
1.789498031139373779e-01,6.873952746391296387e-01,1.117741130292415619e-02
3.384408354759216309e-01,2.478105872869491577e-01,8.605123497545719147e-03
2.597788274288177490e-01,2.092834711074829102e+00,2.295272797346115112e-02
2.388038635253906250e-01,3.920454025268554688e+00,6.243736948817968369e-03
1.667708456516265869e-01,1.718075871467590332e+00,4.053370654582977295e-02
2.902904152870178223e-01,1.930065035820007324e+00,1.763969659805297852e-02
9.384188055992126465e-01,2.405152082443237305e+00,1.270745997317135334e-03
8.629331588745117188e-01,2.699264883995056152e-01,3.363129496574401855e-02
2.850525639951229095e-02,4.637588024139404297e+00,2.999290078878402710e-02
