omega,lambda_p,pi_bar
2.127647399902343750e-01,4.668879508972167969e+00,2.294141240417957306e-02
8.003692142665386200e-03,1.786251425743103027e+00,4.283388331532478333e-02
5.409478023648262024e-02,4.905578136444091797e+00,2.623545564711093903e-02
5.395258218050003052e-02,4.638510227203369141e+00,1.644736528396606445e-02
1.539393216371536255e-01,4.288832187652587891e+00,1.671086996793746948e-02
5.353934690356254578e-02,1.826069593429565430e+00,1.776282116770744324e-02
1.383634060621261597e-01,1.213829815387725830e-01,3.115912526845932007e-02
8.734834939241409302e-02,2.116848528385162354e-01,1.533208414912223816e-02
5.107652023434638977e-02,1.604688614606857300e-01,6.818189471960067749e-02
6.363439373672008514e-03,5.029860138893127441e-01,2.901065722107887268e-02
3.497200552374124527e-03,3.039660453796386719e+00,1.002727672457695007e-01
4.353171586990356445e-02,4.220534324645996094e+00,2.271885238587856293e-02
9.658089280128479004e-02,1.668996214866638184e+00,5.393986031413078308e-02
1.392071694135665894e-02,2.496748447418212891e+00,1.229079253971576691e-02
1.926084235310554504e-02,4.593768596649169922e+00,1.626730151474475861e-02
1.864945143461227417e-02,2.765419006347656250e+00,1.224901992827653885e-02
3.128622658550739288e-03,4.951992988586425781e+00,2.026909030973911285e-02
1.444541569799184799e-02,1.586465716361999512e+00,2.574034407734870911e-02
5.913155525922775269e-02,3.570179939270019531e+00,2.069451287388801575e-02
8.991178870201110840e-02,3.604484796524047852e+00,4.637902230024337769e-02
9.445901215076446533e-02,3.990710020065307617e+00,2.779027447104454041e-02
3.572721779346466064e-02,1.106686472892761230e+00,1.122053992003202438e-02
5.490164086222648621e-02,4.044904232025146484e+00,1.579421199858188629e-02
1.721664816141128540e-01,1.037346839904785156e+00,1.231023110449314117e-02
3.871815279126167297e-02,4.596845507621765137e-01,3.008535690605640411e-02
7.543873973190784454e-03,6.255851686000823975e-02,1.976917125284671783e-02
1.494809705764055252e-02,3.632293939590454102e-01,9.619089774787425995e-03
7.621190696954727173e-02,1.519842386245727539e+00,1.129844877868890762e-02
5.715118348598480225e-02,4.834587574005126953e+00,1.971085555851459503e-02
1.660725921392440796e-01,4.491608738899230957e-01,1.248615887016057968e-02
9.617110341787338257e-02,1.582736015319824219e+00,1.467634644359350204e-02
3.401467576622962952e-02,3.508905172348022461e+00,1.848514564335346222e-02
2.366332113742828369e-01,4.710165023803710938e+00,2.557475492358207703e-02
5.420993547886610031e-04,1.780372262001037598e+00,1.037181355059146881e-02
7.338032592087984085e-03,2.787509441375732422e+00,1.056997198611497879e-02
9.826734662055969238e-03,1.104445815086364746e+00,9.040071628987789154e-03
5.631296709179878235e-02,4.770294189453125000e+00,2.430567145347595215e-02
8.278501033782958984e-02,1.383811354637145996e+00,1.475270371884107590e-02
2.318292111158370972e-02,4.515326499938964844e+00,2.937150932848453522e-02
3.700950369238853455e-02,1.375231623649597168e+00,1.541986688971519470e-02
1.312064677476882935e-01,2.941206932067871094e+00,1.375999860465526581e-02
4.063694737851619720e-03,3.694398880004882812e+00,1.285461056977510452e-02
1.323490738868713379e-01,3.657539606094360352e+00,1.805641502141952515e-02
4.435473680496215820e-02,4.561988353729248047e+00,2.570337988436222076e-02
1.324985455721616745e-02,3.564532279968261719e+00,2.133836038410663605e-02
7.979472726583480835e-02,1.868887782096862793e+00,1.142195519059896469e-02
2.851201966404914856e-02,1.831912994384765625e+00,1.004585716873407364e-02
2.897308468818664551e-01,3.691332817077636719e+00,6.337092258036136627e-03
7.237527519464492798e-02,8.490849137306213379e-01,9.716333821415901184e-03
8.954152464866638184e-02,3.881437301635742188e+00,2.759144455194473267e-02
1.380811445415019989e-02,4.004345417022705078e+00,3.325309976935386658e-02
5.866949632763862610e-02,4.137954711914062500e+00,1.232170779258012772e-02
7.961448864080011845e-04,1.218290925025939941e-01,4.378678277134895325e-02
4.012424033135175705e-03,1.086639687418937683e-01,2.681338787078857422e-02
5.758981034159660339e-02,3.346333742141723633e+00,7.225021719932556152e-02
2.569757699966430664e-01,3.604683399200439453e+00,8.517012000083923340e-02
1.814901530742645264e-01,2.602828979492187500e+00,2.487869374454021454e-02
1.136055216193199158e-01,1.386871576309204102e+00,5.248854309320449829e-02
1.744338124990463257e-02,1.955604910850524902e+00,1.960332319140434265e-02
4.124613478779792786e-03,1.996038794517517090e+00,4.588003456592559814e-02
4.515329375863075256e-02,4.232295989990234375e+00,2.313259243965148926e-02
9.611694142222404480e-03,3.617188692092895508e+00,1.348163634538650513e-01
3.534240880981087685e-03,3.263810634613037109e+00,2.480502426624298096e-02
