omega,lambda_p,pi_bar
6.105691194534301758e-02,2.686830997467041016e+00,4.016118124127388000e-02
2.150441706180572510e-01,2.525656461715698242e+00,1.137545425444841385e-02
9.263992309570312500e-02,3.667782545089721680e+00,2.264307811856269836e-02
9.102261066436767578e-02,3.328780174255371094e+00,1.385002117604017258e-02
3.196636736392974854e-01,1.839448809623718262e+00,2.100747823715209961e-02
1.375848948955535889e-01,2.289809703826904297e+00,6.810902152210474014e-03
1.898601055145263672e-01,4.567032337188720703e+00,7.018567994236946106e-03
9.102233499288558960e-02,2.678114414215087891e+00,3.363523259758949280e-02
3.192767500877380371e-01,1.880280733108520508e+00,8.311304263770580292e-03
2.238090783357620239e-01,1.939568996429443359e+00,1.415132172405719757e-02
2.562208175659179688e-01,2.969604969024658203e+00,1.388958655297756195e-02
5.637885332107543945e-01,4.924308061599731445e-01,1.921858824789524078e-02
4.323647320270538330e-01,3.778026103973388672e+00,1.630849577486515045e-02
7.134712487459182739e-02,3.928269445896148682e-01,2.299286052584648132e-02
2.942065596580505371e-01,2.090651273727416992e+00,4.000082146376371384e-03
1.071413308382034302e-01,2.186005353927612305e+00,6.134193856269121170e-03
2.123008817434310913e-01,5.410038232803344727e-01,1.634324342012405396e-02
1.230795755982398987e-01,4.971336364746093750e+00,1.401350926607847214e-02
2.132518291473388672e-01,1.883245259523391724e-01,4.032472148537635803e-03
9.418244361877441406e-01,4.973809719085693359e+00,3.730915719643235207e-03
6.360245347023010254e-01,2.986566066741943359e+00,6.425910163670778275e-03
1.274785101413726807e-01,2.952880144119262695e+00,4.110423848032951355e-03
1.961809210479259491e-02,4.273245334625244141e-01,1.785820163786411285e-02
2.237124890089035034e-01,3.237446308135986328e+00,6.380809936672449112e-03
3.420321345329284668e-01,4.784575104713439941e-01,4.118055105209350586e-02
1.282619833946228027e-01,4.756824970245361328e+00,6.901922170072793961e-03
2.064325213432312012e-01,4.976067543029785156e+00,1.092609204351902008e-02
8.564560860395431519e-02,3.427112340927124023e+00,5.811117216944694519e-02
3.607988655567169189e-01,3.535573005676269531e+00,1.849452406167984009e-02
8.530722558498382568e-02,2.124313831329345703e+00,2.372840419411659241e-02
9.542009234428405762e-01,2.580140113830566406e+00,4.320001602172851562e-02
1.048184484243392944e-01,4.623600006103515625e+00,5.311760306358337402e-02
2.634009346365928650e-02,3.374527215957641602e+00,5.594220943748950958e-03
3.916147649288177490e-01,3.649000644683837891e+00,3.985732037108391523e-04
1.767359226942062378e-01,2.226473093032836914e+00,1.399721205234527588e-02
2.756806612014770508e-01,3.414547920227050781e+00,1.285012904554605484e-02
7.369863986968994141e-02,4.817731380462646484e+00,1.424449495971202850e-03
3.387986123561859131e-01,4.518434047698974609e+00,9.229913353919982910e-03
2.461606413125991821e-01,1.731782793998718262e+00,4.305564239621162415e-02
2.907696068286895752e-01,2.194140434265136719e+00,6.900538690388202667e-03
5.149993672966957092e-02,1.884858608245849609e-01,1.577457040548324585e-02
1.868991702795028687e-01,4.985157549381256104e-01,2.454830519855022430e-02
1.932492107152938843e-01,1.473040819168090820e+00,4.231682047247886658e-03
2.983025014400482178e-01,3.559676408767700195e+00,1.606864482164382935e-02
2.595252096652984619e-01,3.685279607772827148e+00,1.224957872182130814e-02
3.041571080684661865e-01,4.757675170898437500e+00,1.152838487178087234e-02
7.216101884841918945e-02,4.433787465095520020e-01,2.512825466692447662e-02
1.264817565679550171e-01,2.157586812973022461e+00,1.253145467489957809e-02
9.677583575248718262e-01,4.717826545238494873e-01,1.420385297387838364e-02
3.088501393795013428e-01,3.696150302886962891e+00,1.983010582625865936e-02
3.277812898159027100e-01,3.430665969848632812e+00,1.475873962044715881e-02
7.853160053491592407e-02,3.443163394927978516e+00,1.639680005609989166e-02
5.654598399996757507e-02,2.447899341583251953e+00,1.569308340549468994e-02
3.466670513153076172e-01,3.326852023601531982e-01,1.789381913840770721e-02
6.866486370563507080e-02,2.966170072555541992e+00,9.576723910868167877e-03
4.265850782394409180e-01,4.777037143707275391e+00,7.978075183928012848e-03
1.513813436031341553e-01,3.819769620895385742e+00,1.345467660576105118e-02
1.733658313751220703e-01,2.012400627136230469e+00,1.595148630440235138e-02
1.015319898724555969e-01,3.397654533386230469e+00,1.395211182534694672e-02
3.381464779376983643e-01,2.093890905380249023e+00,1.501258183270692825e-02
3.031674921512603760e-01,3.941301345825195312e+00,1.372353546321392059e-02
1.476863175630569458e-01,3.726188659667968750e+00,1.730433851480484009e-02
1.064847186207771301e-01,6.928046345710754395e-01,1.717703416943550110e-02
1.310655325651168823e-01,2.109825134277343750e+00,1.590807805769145489e-03
1.305941790342330933e-01,5.686833858489990234e-01,2.546712011098861694e-02
3.546616733074188232e-01,3.883546352386474609e+00,2.841160167008638382e-03
3.808631896972656250e-01,3.506271600723266602e+00,1.735687069594860077e-02
3.128369525074958801e-02,1.660601258277893066e+00,1.282552909106016159e-02
2.969362139701843262e-01,3.284950733184814453e+00,7.435334846377372742e-03
6.455253958702087402e-01,3.469638586044311523e+00,1.404538750648498535e-02
1.382734924554824829e-01,3.658680915832519531e+00,4.597229510545730591e-02
5.142573714256286621e-01,2.689785957336425781e-01,1.561579760164022446e-02
7.205552458763122559e-01,2.942862749099731445e+00,1.673746109008789062e-02
2.647735476493835449e-01,2.468876600265502930e+00,1.033374201506376266e-02
3.257614672183990479e-01,2.738578915596008301e-01,9.542232379317283630e-03
2.550905011594295502e-02,3.393049001693725586e+00,7.219469174742698669e-03
7.479642983525991440e-03,1.863999962806701660e-01,1.957677491009235382e-02
2.679432630538940430e-01,5.012825131416320801e-01,1.467345934361219406e-02
5.799961835145950317e-02,4.838975906372070312e+00,2.992758294567465782e-03
