omega,lambda_p,pi_bar
5.785005539655685425e-02,4.242281913757324219e+00,1.616784930229187012e-02
6.219816580414772034e-02,4.735913276672363281e+00,2.490467205643653870e-02
5.533204972743988037e-02,3.878805398941040039e+00,2.252342551946640015e-02
2.215820848941802979e-01,1.056605219841003418e+00,1.835860311985015869e-02
6.915721297264099121e-02,5.079093575477600098e-02,2.301746234297752380e-02
7.441729307174682617e-02,2.368371486663818359e+00,2.570929005742073059e-02
7.257569581270217896e-02,3.595602512359619141e-01,2.322296425700187683e-02
7.719499617815017700e-02,7.868588902056217194e-03,7.262171711772680283e-03
6.989030539989471436e-02,1.155817031860351562e+00,1.153383590281009674e-02
6.710372865200042725e-02,3.957001209259033203e+00,2.293484658002853394e-02
5.912704020738601685e-02,3.915329694747924805e+00,2.569873072206974030e-02
6.975342333316802979e-02,1.368770480155944824e+00,1.983076892793178558e-02
5.386689305305480957e-02,3.311452150344848633e+00,2.218975499272346497e-02
6.158808618783950806e-02,9.242349267005920410e-01,1.670329459011554718e-02
6.319959461688995361e-02,1.403330683708190918e+00,1.872498728334903717e-02
5.310960114002227783e-02,4.250705242156982422e+00,1.574824936687946320e-02
5.221033096313476562e-02,1.221760749816894531e+00,1.557639334350824356e-02
5.528929829597473145e-02,2.540301799774169922e+00,1.817753165960311890e-02
2.890731953084468842e-02,2.762673377990722656e+00,1.537705026566982269e-02
6.758157163858413696e-02,3.971190690994262695e+00,1.677493564784526825e-02
2.160927951335906982e-01,4.260263442993164062e+00,2.446033060550689697e-02
5.778087303042411804e-02,3.863605260848999023e+00,2.482661232352256775e-02
7.030636817216873169e-02,1.301221013069152832e+00,2.427190914750099182e-02
9.605806320905685425e-02,4.045514583587646484e+00,2.248242869973182678e-02
4.441410303115844727e-02,3.969296932220458984e+00,2.160927467048168182e-02
5.622450262308120728e-02,2.814249515533447266e+00,2.437388338148593903e-02
5.494951456785202026e-02,4.553617954254150391e+00,2.084741368889808655e-02
5.892933905124664307e-02,1.219099044799804688e+00,1.119804382324218750e-02
6.459405273199081421e-02,9.398159980773925781e-01,1.836533099412918091e-02
8.628173172473907471e-02,4.720443487167358398e-01,1.799211278557777405e-02
1.580827981233596802e-01,4.020740032196044922e+00,2.369391359388828278e-02
7.775664329528808594e-02,7.024214416742324829e-02,1.943311840295791626e-02
6.157293915748596191e-02,2.427051305770874023e+00,1.933652721345424652e-02
3.825746849179267883e-02,3.386008024215698242e+00,2.122963778674602509e-02
7.193880528211593628e-02,4.129876136779785156e+00,2.458839304745197296e-02
2.437255680561065674e-01,4.368889808654785156e+00,1.176066603511571884e-02
