omega,lambda_p,pi_bar
9.806825518608093262e-01,4.589534759521484375e+00,7.957633733749389648e-01
8.376083374023437500e-01,4.372079372406005859e+00,4.637493491172790527e-01
5.225397944450378418e-01,1.712251663208007812e+00,1.804503798484802246e+00
3.320129811763763428e-01,1.766642332077026367e+00,7.246538996696472168e-01
3.626967966556549072e-01,2.470282316207885742e+00,1.814731061458587646e-01
9.878715872764587402e-01,2.348258018493652344e+00,7.145460844039916992e-01
5.479235649108886719e-01,4.259181499481201172e+00,1.451792836189270020e+00
1.197764277458190918e-01,3.016641378402709961e+00,1.325012564659118652e+00
5.793263912200927734e-01,4.292173981666564941e-01,1.166190505027770996e+00
2.217811644077301025e-01,3.977682113647460938e+00,1.015084028244018555e+00
7.059119343757629395e-01,7.801032066345214844e-02,1.696759819984436035e+00
2.474465779960155487e-02,3.138533115386962891e+00,1.211348176002502441e+00
6.561021208763122559e-01,2.354326963424682617e+00,8.812455534934997559e-01
2.279596030712127686e-01,2.236120700836181641e+00,1.518400192260742188e+00
5.051943063735961914e-01,1.405593633651733398e+00,1.133847475051879883e+00
6.067532896995544434e-01,4.126374721527099609e+00,1.603019118309020996e+00
1.213853508234024048e-01,3.023844957351684570e+00,1.699744343757629395e+00
1.849392503499984741e-01,1.668855190277099609e+00,1.837656855583190918e+00
8.338370323181152344e-01,4.840801715850830078e+00,1.103959441184997559e+00
5.009507536888122559e-01,3.935949087142944336e+00,1.668210148811340332e+00
2.960593700408935547e-01,3.425832509994506836e+00,8.851450085639953613e-01
5.645174384117126465e-01,4.289602279663085938e+00,1.053733348846435547e+00
5.467227101325988770e-01,1.065674066543579102e+00,7.400332689285278320e-01
4.341289028525352478e-02,2.671466350555419922e+00,1.356809772551059723e-02
8.599287867546081543e-01,4.431826114654541016e+00,1.481791615486145020e+00
1.190976202487945557e-01,1.175727009773254395e+00,7.103270888328552246e-01
7.886294275522232056e-02,4.062496125698089600e-01,1.703846693038940430e+00
4.949885606765747070e-01,3.740883827209472656e+00,1.436235427856445312e+00
2.820509374141693115e-01,1.122367620468139648e+00,1.080409407615661621e+00
1.028615906834602356e-01,4.488468170166015625e+00,9.577745199203491211e-01
2.183559238910675049e-01,3.813892126083374023e+00,9.924139976501464844e-01
7.931413054466247559e-01,2.577738523483276367e+00,1.606547951698303223e+00
2.242484539747238159e-01,2.963343858718872070e+00,1.824009776115417480e+00
2.025057673454284668e-01,2.190579324960708618e-01,1.575265884399414062e+00
1.853238977491855621e-02,3.907783627510070801e-01,9.209404140710830688e-02
7.027127742767333984e-01,4.151782512664794922e+00,1.784161448478698730e+00
9.873159527778625488e-01,9.119499921798706055e-01,9.870209097862243652e-01
6.307544112205505371e-01,3.780297935009002686e-01,1.176815986633300781e+00
5.774266123771667480e-01,4.159405708312988281e+00,1.752268791198730469e+00
1.641899049282073975e-01,2.224244832992553711e+00,1.318418025970458984e+00
9.218595623970031738e-01,4.257238388061523438e+00,7.839453816413879395e-01
1.050875894725322723e-02,2.370593547821044922e+00,7.475847601890563965e-01
3.350625038146972656e-01,2.346965551376342773e+00,2.536652982234954834e-01
4.391258358955383301e-01,2.655674219131469727e+00,1.840514063835144043e+00
5.756906867027282715e-01,3.567126691341400146e-01,6.518167853355407715e-01
1.975701153278350830e-01,2.798797130584716797e+00,1.827242076396942139e-01
1.182316020131111145e-01,1.110294014215469360e-01,1.428310751914978027e+00
6.103599444031715393e-02,1.824804067611694336e+00,1.454093575477600098e+00
3.405630886554718018e-01,3.800163269042968750e+00,6.306473612785339355e-01
1.415485888719558716e-01,6.274993419647216797e-01,1.630041718482971191e+00
9.863622784614562988e-01,4.359048366546630859e+00,3.974096775054931641e-01
8.650844097137451172e-01,1.443135261535644531e+00,1.402752518653869629e+00
4.041571319103240967e-01,2.711488723754882812e+00,4.860423505306243896e-01
6.261164546012878418e-01,2.020310163497924805e+00,1.145390421152114868e-01
