omega,lambda_p,pi_bar
4.240246713161468506e-01,7.325387001037597656e-01,1.158894777297973633e+00
6.501732468605041504e-01,1.950409770011901855e+00,5.515407323837280273e-01
5.753635168075561523e-01,2.151828527450561523e+00,8.257021307945251465e-01
5.941131114959716797e-01,4.237204074859619141e+00,1.083516240119934082e+00
1.441352367401123047e-01,3.273697614669799805e+00,1.018056154251098633e+00
2.041233032941818237e-01,3.121264219284057617e+00,1.510504931211471558e-01
6.037298440933227539e-01,4.743931293487548828e+00,9.419782757759094238e-01
8.919109702110290527e-01,3.013540267944335938e+00,3.987576961517333984e-01
6.795513033866882324e-01,5.097879171371459961e-01,6.120473742485046387e-01
6.009706258773803711e-01,3.617668628692626953e+00,2.043152153491973877e-01
2.222871333360671997e-01,1.295137166976928711e+00,1.050520062446594238e+00
7.078830599784851074e-01,4.283430576324462891e+00,3.817401230335235596e-01
2.824843227863311768e-01,3.011910676956176758e+00,1.211895465850830078e+00
9.700242877006530762e-01,2.952670097351074219e+00,4.132338464260101318e-01
2.560872733592987061e-01,3.227073907852172852e+00,3.653362095355987549e-01
6.166079044342041016e-01,6.715034246444702148e-01,6.310837864875793457e-01
2.504722774028778076e-01,1.974842071533203125e+00,1.234473705291748047e+00
7.466645538806915283e-02,3.752405166625976562e+00,1.312717795372009277e+00
6.625030636787414551e-01,1.886983394622802734e+00,6.152023002505302429e-02
5.001571178436279297e-01,3.519954204559326172e+00,6.181403994560241699e-01
4.810182750225067139e-01,3.148598909378051758e+00,1.095659017562866211e+00
4.157029986381530762e-01,2.585460662841796875e+00,5.687999725341796875e-01
1.402744650840759277e-01,2.136969566345214844e+00,3.415240347385406494e-01
3.956033587455749512e-01,2.932628870010375977e+00,1.187918663024902344e+00
4.493038952350616455e-01,6.117205023765563965e-01,1.202638506889343262e+00
8.154391050338745117e-01,2.305767059326171875e+00,1.366795182228088379e+00
2.217136919498443604e-01,2.370906114578247070e+00,5.042769908905029297e-01
9.015885591506958008e-01,1.425414562225341797e+00,1.383502721786499023e+00
5.865207314491271973e-01,9.106495380401611328e-01,1.026685357093811035e+00
8.244996070861816406e-01,3.857862234115600586e+00,6.183950901031494141e-01
5.247641205787658691e-01,4.810027599334716797e+00,8.452116847038269043e-01
3.752697408199310303e-01,2.688415288925170898e+00,1.096406340599060059e+00
8.084644079208374023e-01,8.101964592933654785e-01,3.078463673591613770e-01
9.229961633682250977e-01,5.152186155319213867e-01,7.251063585281372070e-01
5.882695317268371582e-01,3.127162694931030273e+00,6.252053976058959961e-01
2.743382155895233154e-01,2.098338603973388672e+00,1.092814922332763672e+00
2.693698406219482422e-01,8.366668224334716797e-01,7.149779796600341797e-01
4.267295002937316895e-01,1.798063814640045166e-01,3.504599332809448242e-01
8.560428023338317871e-01,2.882703840732574463e-01,1.121237039566040039e+00
4.999053478240966797e-01,4.077692985534667969e+00,6.074165105819702148e-01
5.686119198799133301e-01,4.359683990478515625e+00,6.080390214920043945e-01
3.946093320846557617e-01,5.333880186080932617e-01,1.091829419136047363e+00
7.724106907844543457e-01,8.801166415214538574e-01,9.840766191482543945e-01
6.121467351913452148e-01,2.030190229415893555e+00,3.464167714118957520e-01
6.921914815902709961e-01,8.141556978225708008e-01,1.112322688102722168e+00
9.534066915512084961e-01,2.241533994674682617e+00,5.207641124725341797e-01
3.644043505191802979e-01,2.746164798736572266e+00,4.385733902454376221e-01
6.551101207733154297e-01,2.829062700271606445e+00,9.915959239006042480e-01
6.098934412002563477e-01,3.492691993713378906e+00,1.149662017822265625e+00
4.894390404224395752e-01,2.990473985671997070e+00,1.420628547668457031e+00
3.416666090488433838e-01,2.248415946960449219e+00,2.870189845561981201e-01
4.666844904422760010e-01,4.454604148864746094e+00,9.143134951591491699e-01
7.054801583290100098e-01,2.432452201843261719e+00,6.925041079521179199e-01
5.430378317832946777e-01,4.870356559753417969e+00,3.519259095191955566e-01
1.871940344572067261e-01,2.934364318847656250e+00,1.386856138706207275e-01
1.362664401531219482e-01,5.585343837738037109e-01,9.443708658218383789e-01
3.424030840396881104e-01,4.867366313934326172e+00,8.798920512199401855e-01
4.834071993827819824e-01,1.707758903503417969e+00,1.119049429893493652e+00
4.815005511045455933e-02,3.763404846191406250e+00,1.471759676933288574e+00
7.885407209396362305e-01,1.166043281555175781e+00,1.215470194816589355e+00
9.819151163101196289e-01,4.192325592041015625e+00,1.093489885330200195e+00
6.461768150329589844e-01,9.177789688110351562e-01,4.493411481380462646e-01
5.223361253738403320e-01,3.290774106979370117e+00,1.233179211616516113e+00
8.324289321899414062e-01,1.399613618850708008e+00,1.186385631561279297e+00
6.963672637939453125e-01,2.818589448928833008e+00,1.375569701194763184e-01
3.941595554351806641e-01,1.071501612663269043e+00,7.736631631851196289e-01
7.746572494506835938e-01,4.853579044342041016e+00,6.452049016952514648e-01
8.394708633422851562e-01,1.714316010475158691e+00,1.165718317031860352e+00
6.774398684501647949e-01,3.335654020309448242e+00,1.039517283439636230e+00
1.267094910144805908e-01,2.239127159118652344e+00,3.811528086662292480e-01
8.131601214408874512e-01,1.584160685539245605e+00,4.446418583393096924e-01
5.512797832489013672e-01,3.874729633331298828e+00,4.500399231910705566e-01
2.065616250038146973e-01,3.283960342407226562e+00,8.187881857156753540e-02
1.297914534807205200e-01,4.148323535919189453e+00,1.214241981506347656e+00
7.385189533233642578e-01,3.688233613967895508e+00,1.429912686347961426e+00
5.359928607940673828e-01,2.193669319152832031e+00,7.652063965797424316e-01
3.476494252681732178e-01,3.827623128890991211e+00,2.683448493480682373e-01
1.033264584839344025e-02,1.598146408796310425e-01,1.346242874860763550e-01
6.336390972137451172e-01,1.752340912818908691e+00,1.346138834953308105e+00
4.969337582588195801e-01,4.427940368652343750e+00,6.186724305152893066e-01
7.867481708526611328e-01,1.062414169311523438e+00,1.203459501266479492e+00
3.241923153400421143e-01,2.330991983413696289e+00,8.523148298263549805e-01
1.808758378028869629e-01,2.946470260620117188e+00,1.345161676406860352e+00
8.544131517410278320e-01,1.580650687217712402e+00,4.348585605621337891e-01
3.029731512069702148e-01,3.834559440612792969e+00,1.341784358024597168e+00
4.593911767005920410e-01,2.372640818357467651e-01,4.963763356208801270e-01
3.317989408969879150e-01,2.861067771911621094e+00,1.200730651617050171e-01
3.672057688236236572e-01,6.784599423408508301e-01,7.265466451644897461e-01
1.127247512340545654e-01,4.489111900329589844e+00,9.215191602706909180e-01
5.028933882713317871e-01,3.669385910034179688e+00,3.088696897029876709e-01
4.944115877151489258e-02,4.123172760009765625e+00,1.292456150054931641e+00
5.450975298881530762e-01,1.252668261528015137e+00,1.064744234085083008e+00
8.516671061515808105e-01,2.611922740936279297e+00,1.131538271903991699e+00
9.930948615074157715e-01,1.043742895126342773e+00,1.218835830688476562e+00
6.282790750265121460e-02,2.819746732711791992e+00,2.722224295139312744e-01
2.600255608558654785e-01,2.359428405761718750e+00,1.126875162124633789e+00
2.643616199493408203e-01,2.788122653961181641e+00,7.141076922416687012e-01
6.199218630790710449e-01,1.095430731773376465e+00,1.263793706893920898e+00
4.285064637660980225e-01,4.426062583923339844e+00,1.316139101982116699e+00
3.482244908809661865e-01,1.005679607391357422e+00,8.466537594795227051e-01
5.376189947128295898e-01,4.109918594360351562e+00,3.685689568519592285e-01
6.199520230293273926e-01,1.549746274948120117e+00,7.608307600021362305e-01
4.876749515533447266e-01,2.300027012825012207e-01,1.194755911827087402e+00
5.125071406364440918e-01,3.054854154586791992e+00,1.272278785705566406e+00
6.232495307922363281e-01,1.163272261619567871e+00,4.451741576194763184e-01
4.502806961536407471e-01,2.190572023391723633e+00,8.580870032310485840e-01
9.185479283332824707e-01,3.768868207931518555e+00,9.080936908721923828e-01
5.209831595420837402e-01,4.285253524780273438e+00,7.440947294235229492e-01
8.359183073043823242e-01,1.792540788650512695e+00,1.097333788871765137e+00
3.646935820579528809e-01,1.249265313148498535e+00,1.383570671081542969e+00
8.819766044616699219e-01,3.845424890518188477e+00,6.013118028640747070e-01
4.636736810207366943e-01,2.645946741104125977e-01,1.382143259048461914e+00
8.655139207839965820e-01,3.415603160858154297e+00,1.383773088455200195e+00
3.993846774101257324e-01,2.967654466629028320e-01,7.086842060089111328e-01
9.343027472496032715e-01,3.350318670272827148e+00,9.481827020645141602e-01
6.874930858612060547e-01,2.020727396011352539e+00,2.279847562313079834e-01
6.333195567131042480e-01,4.075304031372070312e+00,1.071176171302795410e+00
4.539546370506286621e-02,1.855394721031188965e+00,5.110312104225158691e-01
9.692696928977966309e-01,2.079300165176391602e+00,1.228994250297546387e+00
8.033215254545211792e-02,4.494458198547363281e+00,1.477201581001281738e+00
8.835583925247192383e-01,1.606622576713562012e+00,3.498984575271606445e-01
6.658362746238708496e-01,3.472914934158325195e+00,6.406593322753906250e-01
6.872071027755737305e-01,1.158275961875915527e+00,3.830886483192443848e-01
9.007705450057983398e-01,1.218782544136047363e+00,3.961631655693054199e-01
2.179387360811233521e-01,4.873001098632812500e+00,9.077605605125427246e-02
3.998769521713256836e-01,6.677274107933044434e-01,4.606200456619262695e-01
3.047252595424652100e-01,8.851708173751831055e-01,3.196990191936492920e-01
7.171753048896789551e-01,2.921264469623565674e-01,9.225080609321594238e-01
4.415501058101654053e-01,2.922899007797241211e+00,1.483305543661117554e-01
1.893268972635269165e-01,4.388679504394531250e+00,1.974375918507575989e-02
2.302871495485305786e-01,9.442522525787353516e-01,8.737181425094604492e-01
6.088019609451293945e-01,2.321313142776489258e+00,6.569713354110717773e-01
7.255821228027343750e-01,4.544478416442871094e+00,4.268864989280700684e-01
8.194946646690368652e-01,1.016934394836425781e+00,5.758026838302612305e-01
1.663473844528198242e-01,4.025405883789062500e+00,4.089700877666473389e-01
5.776503086090087891e-01,3.018390417098999023e+00,1.321916460990905762e+00
7.650106549263000488e-01,2.444879770278930664e+00,2.605972886085510254e-01
5.867128372192382812e-01,3.051458358764648438e+00,6.565763950347900391e-01
4.265413880348205566e-01,3.103985309600830078e+00,4.836865961551666260e-01
4.083061814308166504e-01,2.292405843734741211e+00,1.097972631454467773e+00
6.843618750572204590e-01,2.794787406921386719e+00,2.556145489215850830e-01
7.958426475524902344e-01,8.493899703025817871e-01,1.271028041839599609e+00
8.430212736129760742e-01,3.499641656875610352e+00,1.081544637680053711e+00
7.927992939949035645e-01,1.145138025283813477e+00,6.351870894432067871e-01
5.452309846878051758e-01,2.633701324462890625e+00,2.347472757101058960e-01
5.549653768539428711e-01,1.009608507156372070e+00,1.381714820861816406e+00
9.487350583076477051e-01,2.968302726745605469e+00,1.128375530242919922e+00
8.643720149993896484e-01,2.001569747924804688e+00,4.552770853042602539e-01
5.699262022972106934e-01,6.363628506660461426e-01,1.080976605415344238e+00
9.053398370742797852e-01,8.755327463150024414e-01,1.046408414840698242e+00
6.143801212310791016e-01,1.106997370719909668e+00,8.476860523223876953e-01
6.108996868133544922e-01,3.069930791854858398e+00,6.511409282684326172e-01
6.263614892959594727e-01,3.466723203659057617e+00,7.466700673103332520e-01
1.846978217363357544e-01,3.625911474227905273e+00,7.545098066329956055e-01
2.624816820025444031e-02,4.384573459625244141e+00,7.160803675651550293e-01
3.457326292991638184e-01,3.574527740478515625e+00,2.268890440464019775e-01
4.940292835235595703e-01,2.599274635314941406e+00,1.580519676208496094e-01
8.130503296852111816e-01,4.436051845550537109e+00,1.154025435447692871e+00
4.703305363655090332e-01,1.754782915115356445e+00,5.338945984840393066e-01
8.784582614898681641e-01,2.800107717514038086e+00,4.200955033302307129e-01
