omega,lambda_p,pi_bar
9.923362173140048981e-03,2.575384616851806641e+00,2.008004672825336456e-02
5.678148269653320312e-01,2.344180345535278320e+00,1.000425312668085098e-02
2.717434465885162354e-01,1.931443333625793457e+00,6.817223038524389267e-03
1.548571735620498657e-01,3.131105422973632812e+00,1.426828000694513321e-02
7.039982080459594727e-01,1.283264875411987305e+00,4.780110903084278107e-03
2.523445188999176025e-01,1.236078143119812012e+00,1.148383133113384247e-03
8.379663228988647461e-01,2.458197832107543945e+00,1.478129439055919647e-02
3.752158284187316895e-01,8.112529516220092773e-01,4.109738860279321671e-03
6.079043149948120117e-01,8.200358152389526367e-01,1.896487665362656116e-04
5.591087937355041504e-01,1.310692280530929565e-01,2.006101189181208611e-03
7.874470353126525879e-01,4.846973419189453125e+00,1.239113602787256241e-02
4.677685499191284180e-01,3.319615840911865234e+00,4.109022207558155060e-03
2.529678344726562500e-01,2.751978158950805664e+00,4.488053917884826660e-02
2.522747218608856201e-01,2.819895505905151367e+00,1.584421657025814056e-02
9.796820282936096191e-01,4.634517133235931396e-01,4.655247554183006287e-03
4.903873428702354431e-02,3.055004835128784180e+00,4.736152943223714828e-03
3.115591108798980713e-01,1.587838053703308105e+00,3.191175637766718864e-04
5.586506128311157227e-01,3.756293058395385742e+00,8.109966292977333069e-04
7.705655097961425781e-01,5.283896327018737793e-01,2.085384167730808258e-02
2.917676866054534912e-01,2.566056728363037109e+00,3.543044207617640495e-03
3.567021489143371582e-01,4.676164627075195312e+00,7.083324715495109558e-03
2.962654531002044678e-01,2.171117305755615234e+00,4.822482354938983917e-03
8.059185147285461426e-01,2.771859407424926758e+00,1.197831984609365463e-02
2.904968857765197754e-01,1.829516172409057617e+00,9.238545782864093781e-03
3.118157386779785156e-01,2.252330780029296875e+00,1.091631781309843063e-02
2.661766707897186279e-01,4.618076324462890625e+00,7.246772758662700653e-03
5.549206137657165527e-01,1.276424050331115723e+00,1.246313750743865967e-02
5.933086872100830078e-01,2.110533237457275391e+00,4.820026224479079247e-04
9.311094880104064941e-01,3.630709886550903320e+00,6.412492133677005768e-03
3.100765049457550049e-01,2.262458801269531250e+00,3.920397255569696426e-03
1.757634431123733521e-01,3.245414018630981445e+00,5.539013072848320007e-03
4.791694283485412598e-01,4.225803852081298828e+00,1.233254279941320419e-02
3.093660175800323486e-01,1.899940967559814453e+00,2.675925567746162415e-02
3.153230547904968262e-01,3.143840312957763672e+00,1.326630450785160065e-02
6.624481678009033203e-01,1.183405041694641113e+00,3.529431996867060661e-04
9.984685778617858887e-01,4.246277809143066406e+00,1.799012348055839539e-02
5.419024229049682617e-01,2.029079675674438477e+00,3.671182319521903992e-03
3.252678811550140381e-01,1.488911151885986328e+00,2.601657470222562551e-04
8.903394639492034912e-02,2.190799713134765625e+00,1.731913909316062927e-02
7.906242012977600098e-01,2.892488479614257812e+00,2.902762033045291901e-03
5.099155902862548828e-01,4.556854248046875000e+00,6.407579872757196426e-03
5.338292717933654785e-01,1.176609635353088379e+00,5.520181264728307724e-03
1.303763985633850098e-01,3.619382858276367188e+00,8.554970845580101013e-03
4.787814319133758545e-01,4.711154460906982422e+00,8.283086121082305908e-03
3.235000073909759521e-01,3.952993392944335938e+00,4.296521947253495455e-04
2.566768527030944824e-01,2.006534576416015625e+00,1.270718313753604889e-02
5.981391072273254395e-01,4.167608261108398438e+00,2.477004192769527435e-02
2.323711663484573364e-01,2.278284788131713867e+00,9.729605517350137234e-04
2.682197690010070801e-01,3.392156600952148438e+00,7.516661658883094788e-03
2.136541306972503662e-01,1.784443974494934082e+00,1.168197486549615860e-02
5.825815796852111816e-01,6.006423830986022949e-01,1.377414911985397339e-02
8.634780645370483398e-01,1.548669576644897461e+00,2.797037828713655472e-03
2.898620069026947021e-01,3.638600587844848633e+00,5.579337477684020996e-03
7.396633177995681763e-02,3.740470886230468750e+00,1.749486848711967468e-02
1.299309581518173218e-01,2.363445997238159180e+00,7.662198971956968307e-03
3.717424571514129639e-01,4.460623264312744141e+00,1.256205490790307522e-03
2.431706637144088745e-01,2.928156375885009766e+00,3.839031327515840530e-03
7.342435717582702637e-01,3.264787912368774414e+00,1.943423785269260406e-02
8.941504955291748047e-01,6.118751168251037598e-01,2.094784751534461975e-03
6.002002954483032227e-01,3.459637880325317383e+00,7.951738312840461731e-03
3.399201631546020508e-01,3.978962182998657227e+00,1.601933315396308899e-02
1.610949188470840454e-01,4.529602527618408203e+00,8.951564319431781769e-03
2.951938807964324951e-01,3.710163593292236328e+00,8.829055353999137878e-03
6.685789823532104492e-01,9.729167819023132324e-01,1.337300054728984833e-02
2.287986278533935547e-01,3.546103954315185547e+00,1.421127282083034515e-02
4.794850051403045654e-01,9.396812319755554199e-01,1.040693745017051697e-02
7.973322272300720215e-01,2.034997224807739258e+00,1.503148116171360016e-02
8.835552632808685303e-02,4.911661624908447266e+00,1.344326185062527657e-03
8.910430073738098145e-01,1.107625514268875122e-01,3.731055476237088442e-04
7.475365400314331055e-01,3.049943923950195312e+00,3.433584235608577728e-03
3.569927513599395752e-01,4.382968425750732422e+00,3.115490078926086426e-03
6.003203988075256348e-01,4.864727497100830078e+00,1.280666445381939411e-03
2.636187076568603516e-01,1.858063787221908569e-01,5.331760272383689880e-03
6.766515970230102539e-01,2.224178075790405273e+00,8.471404202282428741e-03
8.918904662132263184e-01,6.329618096351623535e-01,1.954589970409870148e-02
1.479121893644332886e-01,3.736153364181518555e+00,1.243463344871997833e-02
8.511192798614501953e-01,3.930393457412719727e+00,7.162336725741624832e-03
5.801610350608825684e-01,2.293989658355712891e+00,7.327012717723846436e-03
2.445501834154129028e-01,3.583564043045043945e+00,1.360691431909799576e-02
7.924671769142150879e-01,3.482046604156494141e+00,1.338625513017177582e-02
1.550872176885604858e-01,2.695124149322509766e+00,1.206644065678119659e-02
6.314747929573059082e-01,6.407508999109268188e-02,3.708641277626156807e-03
3.506107628345489502e-01,2.414220094680786133e+00,4.331729374825954437e-03
1.748725399374961853e-02,4.184375286102294922e+00,3.157247556373476982e-03
9.191204309463500977e-01,9.370107054710388184e-01,5.398183595389127731e-03
9.820491671562194824e-01,4.421863555908203125e+00,1.580865122377872467e-02
1.518445909023284912e-01,4.807096004486083984e+00,2.271026000380516052e-02
2.863560020923614502e-01,1.099106431007385254e+00,1.208399329334497452e-02
3.051896989345550537e-01,3.308517456054687500e+00,2.638574130833148956e-02
8.436926007270812988e-01,9.047496914863586426e-01,1.979490974918007851e-03
6.970159411430358887e-01,2.638880252838134766e+00,8.025018498301506042e-03
3.412305712699890137e-01,4.371030330657958984e+00,9.164599701762199402e-03
3.128518164157867432e-01,3.356691122055053711e+00,5.970098078250885010e-03
4.611283540725708008e-01,3.672928094863891602e+00,5.531643982976675034e-03
8.717544674873352051e-01,1.137904644012451172e+00,2.489162981510162354e-02
1.766072213649749756e-01,3.605682373046875000e+00,3.681417088955640793e-03
7.461305260658264160e-01,5.859140753746032715e-01,4.694446455687284470e-03
3.205298483371734619e-01,3.148205518722534180e+00,1.521457917988300323e-02
9.996012449264526367e-01,3.318271398544311523e+00,1.968227699398994446e-02
6.463314294815063477e-01,6.581483483314514160e-01,4.266227129846811295e-03
8.101234436035156250e-01,4.586298465728759766e+00,1.359550282359123230e-02
9.462141990661621094e-01,4.816755771636962891e+00,5.751996766775846481e-03
2.912619411945343018e-01,1.365058541297912598e+00,3.939996473491191864e-03
3.361276686191558838e-01,2.479844093322753906e+00,4.070949275046586990e-03
8.485599160194396973e-01,3.198607444763183594e+00,1.913886517286300659e-04
5.669296383857727051e-01,4.716908931732177734e+00,2.781409397721290588e-02
9.006135463714599609e-01,1.830760121345520020e+00,2.347248792648315430e-02
6.280373930931091309e-01,1.152872085571289062e+00,1.588720269501209259e-02
2.074007093906402588e-01,2.013911008834838867e+00,1.808264642022550106e-03
5.825597047805786133e-01,3.850121021270751953e+00,2.572693396359682083e-03
1.661115139722824097e-01,7.442013621330261230e-01,9.479879518039524555e-04
3.305010497570037842e-01,4.098321437835693359e+00,6.503529846668243408e-03
2.810595333576202393e-01,1.311157703399658203e+00,1.849244348704814911e-02
2.800037264823913574e-01,3.079024791717529297e+00,2.350682578980922699e-02
2.837516367435455322e-01,2.147200584411621094e+00,1.261374098248779774e-03
9.661771059036254883e-01,2.810086965560913086e+00,3.430002182722091675e-02
2.653824985027313232e-01,7.737667560577392578e-01,5.749335978180170059e-04
3.177976608276367188e-01,1.253885269165039062e+00,5.866420455276966095e-03
