omega,lambda_p,pi_bar
3.022772967815399170e-01,3.951694726943969727e+00,1.735903173685073853e-01
7.537471055984497070e-01,3.843037605285644531e+00,1.110455513000488281e+00
8.107271790504455566e-01,4.086123466491699219e+00,5.621343851089477539e-01
4.291041791439056396e-01,6.786487698554992676e-01,4.891482889652252197e-01
9.334872663021087646e-02,4.609597206115722656e+00,1.741341501474380493e-01
1.534310579299926758e-01,3.848484277725219727e+00,4.425382316112518311e-01
1.238259226083755493e-01,2.166828632354736328e+00,1.351050734519958496e+00
5.471783280372619629e-01,1.133867025375366211e+00,8.635579943656921387e-01
9.023948311805725098e-01,2.237931251525878906e+00,1.174634933471679688e+00
1.113866418600082397e-01,3.000177621841430664e+00,1.019169688224792480e+00
3.465576767921447754e-01,4.225881099700927734e+00,1.178539991378784180e+00
7.615061998367309570e-01,3.690834999084472656e+00,1.232160568237304688e+00
5.907768607139587402e-01,5.637600421905517578e-01,8.603210449218750000e-01
5.908790230751037598e-01,3.084617257118225098e-01,6.808634400367736816e-01
8.358845710754394531e-01,4.379572391510009766e+00,7.862553000450134277e-01
8.156099915504455566e-01,4.208961486816406250e+00,4.950070083141326904e-01
5.258573293685913086e-01,2.989334583282470703e+00,3.331202268600463867e-01
1.684252768754959106e-01,3.848668634891510010e-01,9.902747273445129395e-01
8.039885014295578003e-02,4.089748859405517578e+00,1.087408423423767090e+00
6.170969605445861816e-01,8.447511196136474609e-01,1.088227272033691406e+00
8.338660597801208496e-01,1.792260289192199707e+00,1.418417334556579590e+00
1.377821266651153564e-01,3.702360630035400391e+00,9.022921323776245117e-01
7.123141884803771973e-01,4.354316711425781250e+00,4.450288712978363037e-01
5.862618088722229004e-01,3.965033054351806641e+00,1.251678586006164551e+00
4.146260619163513184e-01,5.888782739639282227e-01,1.289992809295654297e+00
7.921432852745056152e-01,3.522013664245605469e+00,1.447170257568359375e+00
1.279620528221130371e-01,2.520686626434326172e+00,5.268648266792297363e-01
3.533570766448974609e-01,4.311906337738037109e+00,8.212305903434753418e-01
7.748008966445922852e-01,2.367958426475524902e-01,9.064584970474243164e-01
4.528532177209854126e-02,1.412505626678466797e+00,4.472402036190032959e-01
2.156006842851638794e-01,4.819074630737304688e+00,5.495836734771728516e-01
6.296339035034179688e-01,4.705142498016357422e+00,6.481096744537353516e-01
5.912850499153137207e-01,4.453481197357177734e+00,8.455607295036315918e-01
4.818373322486877441e-01,3.355553150177001953e+00,1.025879621505737305e+00
7.845714092254638672e-01,4.074801921844482422e+00,1.101277589797973633e+00
