omega,lambda_p,pi_bar
2.246078103780746460e-02,1.134864836931228638e-01,7.479313760995864868e-02
5.466127395629882812e-01,4.813088417053222656e+00,8.813292533159255981e-02
7.355933636426925659e-02,3.244434356689453125e+00,2.723372913897037506e-02
1.461465656757354736e-01,4.119761466979980469e+00,1.542617194354534149e-02
1.425874233245849609e-01,3.288979768753051758e+00,1.741644553840160370e-02
2.851002812385559082e-01,4.777885228395462036e-02,1.251166909933090210e-01
4.560229182243347168e-01,1.132418394088745117e+00,6.559137254953384399e-02
4.959442839026451111e-02,8.618761897087097168e-01,2.092246897518634796e-02
6.377164125442504883e-01,1.887240052223205566e+00,1.050440315157175064e-02
8.195365965366363525e-02,1.745313405990600586e+00,1.996574178338050842e-02
3.700499236583709717e-01,7.203462719917297363e-01,2.867148257791996002e-02
3.582617342472076416e-01,4.138459205627441406e+00,4.465713724493980408e-02
3.491916358470916748e-01,3.795076608657836914e+00,7.607121020555496216e-02
3.635075986385345459e-01,1.333920001983642578e+00,1.931490562856197357e-02
2.633879482746124268e-01,2.821767568588256836e+00,5.344225466251373291e-02
1.616549491882324219e-02,1.430060148239135742e+00,3.970998153090476990e-02
3.259866684675216675e-02,3.062164545059204102e+00,8.306447416543960571e-03
3.190905973315238953e-02,1.932793646119534969e-03,4.073150083422660828e-02
5.953624248504638672e-01,4.879560470581054688e+00,6.133927498012781143e-03
3.629455342888832092e-02,2.034440040588378906e+00,2.109422348439693451e-02
2.660954184830188751e-02,3.327428579330444336e+00,2.843549847602844238e-02
2.769733667373657227e-01,1.004131317138671875e+00,4.952941462397575378e-02
1.974567957222461700e-02,3.671784400939941406e+00,2.460551820695400238e-02
4.705917239189147949e-01,5.821178555488586426e-01,9.124195575714111328e-02
8.449200540781021118e-02,3.965180397033691406e+00,4.492802172899246216e-02
4.206071794033050537e-02,4.716517627239227295e-01,2.367094904184341431e-02
2.346198856830596924e-01,2.072025060653686523e+00,2.964868210256099701e-02
4.498744308948516846e-01,1.863779723644256592e-01,3.504507616162300110e-02
3.021728396415710449e-01,2.283037662506103516e+00,3.128469735383987427e-02
3.621115088462829590e-01,3.200121164321899414e+00,4.341601207852363586e-02
2.261150777339935303e-01,9.824349284172058105e-01,3.261379897594451904e-02
8.547980189323425293e-01,3.992788314819335938e+00,2.028401941061019897e-02
3.049656450748443604e-01,2.058038860559463501e-02,4.786048829555511475e-02
5.527810454368591309e-01,1.526892304420471191e+00,2.318644523620605469e-02
1.550086140632629395e-01,3.361523628234863281e+00,1.021785568445920944e-02
6.207180619239807129e-01,2.423344135284423828e+00,2.195616811513900757e-02
1.805317848920822144e-01,2.757663965225219727e+00,2.433396503329277039e-02
6.109038367867469788e-02,3.931966543197631836e+00,1.934116147458553314e-02
7.078099995851516724e-03,3.339770317077636719e+00,4.766109958291053772e-02
4.706768989562988281e-01,3.022571325302124023e+00,5.303405690938234329e-03
2.552440948784351349e-02,3.345998048782348633e+00,5.840368568897247314e-03
1.474542766809463501e-01,1.334766745567321777e+00,3.143101930618286133e-02
4.254625141620635986e-01,5.038630962371826172e-01,9.681645035743713379e-02
2.056805640459060669e-01,4.229469776153564453e+00,1.763405650854110718e-02
1.749315112829208374e-01,4.733725070953369141e+00,3.193671256303787231e-02
4.553542733192443848e-01,3.639123737812042236e-01,2.379045076668262482e-02
1.015994548797607422e-01,7.512825727462768555e-01,3.326555714011192322e-02
9.435713291168212891e-02,4.008172988891601562e+00,2.926535531878471375e-02
3.321617543697357178e-01,4.025901317596435547e+00,3.358951583504676819e-02
8.626602590084075928e-02,1.841608434915542603e-01,2.590140327811241150e-02
1.937464475631713867e-01,9.845862388610839844e-01,3.017975948750972748e-02
1.570217609405517578e-01,2.634666919708251953e+00,3.448293358087539673e-02
3.487499356269836426e-01,5.558736324310302734e-01,4.470539838075637817e-02
1.959389746189117432e-01,4.002465724945068359e+00,3.928504884243011475e-02
1.501311808824539185e-01,1.338148951530456543e+00,1.722631789743900299e-02
3.222314417362213135e-01,7.784868478775024414e-01,2.501095272600650787e-02
1.579544395208358765e-01,4.582648277282714844e+00,2.908771485090255737e-02
3.261956572532653809e-01,1.206729292869567871e+00,2.242148295044898987e-02
1.973003707826137543e-02,6.839656829833984375e-01,3.727947175502777100e-02
1.507143974304199219e-01,1.195511102676391602e+00,2.016794681549072266e-02
2.384464740753173828e-01,3.282429456710815430e+00,9.920663386583328247e-02
9.912099242210388184e-01,1.461827039718627930e+00,3.344411775469779968e-02
1.943884640932083130e-01,4.116971015930175781e+00,4.617856442928314209e-02
5.974657367914915085e-03,3.421122789382934570e+00,3.223615512251853943e-02
2.621851675212383270e-02,4.661343097686767578e-01,2.359945327043533325e-02
9.426471777260303497e-03,3.920427560806274414e+00,3.206777945160865784e-02
3.471876978874206543e-01,6.482369899749755859e-01,2.259605191648006439e-02
1.357853859663009644e-01,4.691502571105957031e+00,2.937180735170841217e-02
