omega,lambda_p,pi_bar
1.786528900265693665e-02,4.067744731903076172e+00,9.624418616294860840e-02
9.877860546112060547e-02,4.115386486053466797e+00,5.053531751036643982e-02
1.823845878243446350e-02,3.015292882919311523e+00,5.447989702224731445e-02
4.964824393391609192e-02,1.245848461985588074e-01,3.284815698862075806e-02
1.918867677450180054e-01,4.735228538513183594e+00,3.673235327005386353e-02
2.280053943395614624e-01,4.623177051544189453e+00,2.397236414253711700e-02
4.845707118511199951e-02,3.888857603073120117e+00,3.046381846070289612e-02
3.298257291316986084e-01,6.911857128143310547e-01,3.346395120024681091e-02
1.355100721120834351e-01,4.567861557006835938e+00,2.894892729818820953e-02
1.650357246398925781e-02,6.212036609649658203e-01,2.616599015891551971e-02
3.757322579622268677e-02,1.986845016479492188e+00,2.403484284877777100e-02
2.138138748705387115e-02,6.425034999847412109e-01,3.823328763246536255e-02
1.366822980344295502e-02,4.321829795837402344e+00,6.031711027026176453e-02
1.824557967483997345e-02,6.479729413986206055e-01,3.933802619576454163e-02
8.010025136172771454e-03,7.350321412086486816e-01,3.967614099383354187e-02
2.176735103130340576e-01,3.195097446441650391e+00,9.255141764879226685e-02
4.933249950408935547e-02,4.543351650238037109e+00,2.118932642042636871e-02
1.263285428285598755e-01,1.123788952827453613e+00,2.678791992366313934e-02
7.489576935768127441e-02,3.718195438385009766e+00,1.831691339612007141e-02
3.857169672846794128e-02,3.468109071254730225e-01,2.526995912194252014e-02
2.348945140838623047e-01,2.558552026748657227e+00,4.128281027078628540e-02
3.643248975276947021e-02,9.529059529304504395e-01,3.355455026030540466e-02
6.268328987061977386e-03,2.971684932708740234e+00,2.500761859118938446e-02
2.215368598699569702e-01,8.441317677497863770e-01,4.678921774029731750e-02
3.336558490991592407e-02,4.069299697875976562e+00,3.134998306632041931e-02
1.014913171529769897e-01,4.064324855804443359e+00,2.052455022931098938e-02
3.433603942394256592e-01,2.576014518737792969e+00,4.516317322850227356e-02
2.496579289436340332e-01,3.916584253311157227e+00,3.976080939173698425e-02
3.636351972818374634e-02,4.308930397033691406e+00,2.018035203218460083e-02
2.666351944208145142e-02,2.646431922912597656e+00,2.955832891166210175e-02
6.548886746168136597e-02,9.864872694015502930e-01,7.239028811454772949e-02
2.960499748587608337e-02,9.145039319992065430e-01,4.436673969030380249e-02
3.048644214868545532e-02,2.215358614921569824e-02,4.971296340227127075e-02
3.270443528890609741e-02,4.368165016174316406e+00,5.050995945930480957e-02
9.291500784456729889e-03,3.248263359069824219e+00,5.893663689494132996e-02
2.653264403343200684e-01,1.926586627960205078e+00,1.988032832741737366e-02
1.073739957064390182e-02,4.125915050506591797e+00,2.007502689957618713e-02
1.878282278776168823e-01,1.774885296821594238e+00,5.204627290368080139e-02
7.939180731773376465e-02,2.884824991226196289e+00,5.624726414680480957e-02
2.750336229801177979e-01,1.142950654029846191e+00,5.189498513936996460e-02
2.529440820217132568e-01,2.346355020999908447e-01,2.730922773480415344e-02
1.181237399578094482e-01,1.048389315605163574e+00,1.091798022389411926e-01
6.140945479273796082e-02,4.121222496032714844e+00,2.016245573759078979e-02
5.738106369972229004e-01,1.989542692899703979e-01,1.083033010363578796e-01
2.238979488611221313e-01,6.422724574804306030e-02,2.910292707383632660e-02
3.431441262364387512e-02,4.393981933593750000e+00,1.923988945782184601e-02
8.877837657928466797e-02,4.473186016082763672e+00,1.557789742946624756e-02
5.070538446307182312e-02,1.564319610595703125e+00,2.665835991501808167e-02
2.721514105796813965e-01,3.807454347610473633e+00,2.992313355207443237e-02
2.670296467840671539e-02,1.449465870857238770e+00,3.974501043558120728e-02
2.259278297424316406e-01,9.910686612129211426e-01,5.462162569165229797e-02
