omega,lambda_p,pi_bar
2.171356827020645142e-01,1.018269300460815430e+00,4.824367538094520569e-02
2.100152820348739624e-01,2.132681369781494141e+00,4.617886245250701904e-02
2.410611063241958618e-01,1.530720949172973633e+00,4.863797873258590698e-02
2.112240940332412720e-01,1.651543498039245605e+00,5.062899366021156311e-02
1.172736808657646179e-01,1.501055002212524414e+00,4.652886092662811279e-02
2.557395994663238525e-01,1.464932113885879517e-01,5.154588818550109863e-02
2.614870369434356689e-01,1.463258981704711914e+00,4.889818653464317322e-02
2.818140983581542969e-01,1.606589257717132568e-01,5.153636634349822998e-02
2.644271850585937500e-01,1.375036239624023438e+00,5.705466493964195251e-02
2.341555058956146240e-01,4.375912666320800781e+00,4.511685296893119812e-02
2.346101254224777222e-01,1.100080847740173340e+00,4.238262027502059937e-02
2.631912231445312500e-01,1.423956513404846191e+00,5.463467538356781006e-02
2.553594112396240234e-01,1.339491307735443115e-01,4.207050427794456482e-02
2.473094612360000610e-01,3.211246430873870850e-01,4.952169954776763916e-02
2.940922975540161133e-01,1.273104310035705566e+00,4.890201613306999207e-02
1.056315004825592041e-01,1.339334726333618164e+00,4.468451440334320068e-02
2.205393761396408081e-01,4.783152103424072266e+00,6.053035333752632141e-02
1.990643739700317383e-01,1.959613710641860962e-01,4.349752143025398254e-02
2.664228379726409912e-01,1.610311627388000488e+00,4.608679562807083130e-02
1.927177608013153076e-01,3.029753446578979492e+00,4.633965715765953064e-02
2.506668567657470703e-01,4.322041511535644531e+00,4.696523770689964294e-02
2.790102362632751465e-01,1.466074705123901367e+00,5.712401494383811951e-02
2.375307381153106689e-01,2.306836843490600586e-01,4.386599734425544739e-02
2.568428218364715576e-01,4.552341938018798828e+00,5.824434757232666016e-02
2.087531536817550659e-01,1.450760364532470703e+00,4.485218971967697144e-02
2.668354511260986328e-01,1.626884579658508301e+00,5.086715519428253174e-02
2.784352302551269531e-01,1.878308296203613281e+00,4.077027738094329834e-02
2.140935510396957397e-01,2.688769340515136719e+00,4.731829091906547546e-02
2.500050067901611328e-01,1.564345955848693848e+00,4.530926793813705444e-02
2.434230297803878784e-01,1.376574993133544922e+00,5.068726465106010437e-02
2.418171763420104980e-01,2.668903827667236328e+00,5.128417536616325378e-02
2.754188179969787598e-01,3.201711475849151611e-01,4.856712743639945984e-02
2.691103219985961914e-01,1.527643442153930664e+00,4.819000884890556335e-02
2.570627331733703613e-01,4.209755897521972656e+00,4.570620879530906677e-02
2.359652519226074219e-01,1.601785898208618164e+00,4.681929573416709900e-02
2.154082506895065308e-01,4.257242381572723389e-01,5.047352984547615051e-02
2.176951467990875244e-01,1.740641742944717407e-01,4.823311790823936462e-02
2.379230707883834839e-01,2.583620846271514893e-01,4.299625009298324585e-02
2.459656149148941040e-01,1.725779056549072266e+00,5.916796997189521790e-02
2.932828664779663086e-01,1.974542438983917236e-01,5.014614388346672058e-02
2.555382847785949707e-01,4.741144657135009766e+00,5.827234685420989990e-02
2.682070434093475342e-01,7.948877811431884766e-01,4.574998840689659119e-02
2.445317655801773071e-01,3.000334501266479492e+00,5.080562457442283630e-02
2.343458533287048340e-01,1.305140495300292969e+00,4.562733694911003113e-02
2.591888606548309326e-01,2.034936249256134033e-01,4.975355044007301331e-02
1.349451690912246704e-01,1.218193888664245605e+00,4.449509829282760620e-02
2.560786902904510498e-01,2.101152092218399048e-01,5.424202978610992432e-02
2.606488168239593506e-01,2.686086893081665039e-01,5.112002044916152954e-02
2.590514719486236572e-01,1.424948573112487793e-01,4.900857433676719666e-02
3.417400717735290527e-01,2.212714552879333496e-01,5.704804137349128723e-02
3.019473552703857422e-01,1.420721292495727539e+00,4.543554410338401794e-02
1.884327828884124756e-01,1.685508489608764648e+00,5.240425094962120056e-02
2.402049899101257324e-01,4.476429462432861328e+00,4.576758667826652527e-02
1.996664404869079590e-01,2.696829557418823242e+00,4.484691098332405090e-02
1.414406001567840576e-01,4.503593444824218750e+00,4.926355928182601929e-02
2.916170060634613037e-01,1.427822828292846680e+00,5.358901992440223694e-02
2.202511578798294067e-01,1.931641846895217896e-01,4.813887923955917358e-02
2.328055500984191895e-01,1.262903928756713867e+00,4.796017706394195557e-02
2.571602761745452881e-01,1.548397243022918701e-01,4.236373305320739746e-02
2.677203118801116943e-01,2.405660450458526611e-01,4.603483527898788452e-02
2.719657123088836670e-01,4.601683139801025391e+00,4.807092621922492981e-02
2.386518418788909912e-01,4.541956901550292969e+00,4.847350716590881348e-02
3.069961667060852051e-01,1.282210350036621094e+00,4.478237777948379517e-02
