omega,lambda_p,pi_bar
1.734894365072250366e-01,2.507252216339111328e+00,8.371935226023197174e-03
3.809382393956184387e-02,4.866143703460693359e+00,3.142314776778221130e-02
4.808261990547180176e-02,1.302173495292663574e+00,1.292787306010723114e-02
3.690588474273681641e-02,1.216576218605041504e+00,1.583343953825533390e-03
3.985670581459999084e-02,4.891223430633544922e+00,1.511032134294509888e-02
1.860686987638473511e-01,2.377936124801635742e+00,5.003337748348712921e-03
1.201403699815273285e-02,4.625360965728759766e+00,8.450090885162353516e-03
5.607195198535919189e-02,3.189358234405517578e+00,1.065246667712926865e-02
4.272979870438575745e-02,4.588063716888427734e+00,1.972572878003120422e-02
3.445276990532875061e-02,9.207680821418762207e-01,1.077311579138040543e-02
2.186820283532142639e-02,4.546938896179199219e+00,7.076369132846593857e-03
7.904820144176483154e-03,4.861038684844970703e+00,1.869516633450984955e-02
1.856412291526794434e-01,4.823228836059570312e+00,2.891902113333344460e-03
1.306421030312776566e-02,2.837289571762084961e-01,9.709064848721027374e-03
3.269916400313377380e-02,3.626080751419067383e+00,9.349291212856769562e-03
3.660602495074272156e-02,4.013840198516845703e+00,1.940472424030303955e-02
4.841260612010955811e-02,4.441440105438232422e+00,9.635794907808303833e-02
9.242140501737594604e-02,4.597891807556152344e+00,1.070883154170587659e-04
3.671604394912719727e-02,4.494043350219726562e+00,9.356847964227199554e-03
3.816065564751625061e-02,2.365119218826293945e+00,7.457000669091939926e-03
1.455032080411911011e-02,2.360816955566406250e+00,9.228021372109651566e-04
6.994996219873428345e-02,4.653888225555419922e+00,9.050127118825912476e-03
5.005498975515365601e-02,4.583405017852783203e+00,1.430408004671335220e-02
2.202413231134414673e-02,4.588761806488037109e+00,2.862549759447574615e-02
7.987881451845169067e-02,2.607073307037353516e+00,1.898687705397605896e-02
1.518041081726551056e-02,1.345662951469421387e+00,4.797597881406545639e-03
1.080641523003578186e-01,2.427990674972534180e+00,2.825040556490421295e-02
1.268307119607925415e-01,4.731815338134765625e+00,8.970781229436397552e-03
5.608566850423812866e-02,3.794372320175170898e+00,4.521466325968503952e-03
7.680684328079223633e-02,1.299241423606872559e+00,3.402137197554111481e-03
1.423260476440191269e-02,2.515215158462524414e+00,5.657824221998453140e-03
9.830621629953384399e-02,4.692070484161376953e+00,7.335885893553495407e-03
4.960333555936813354e-02,4.654988288879394531e+00,9.348623454570770264e-02
1.019266620278358459e-02,4.606492042541503906e+00,1.014766562730073929e-02
4.022729396820068359e-02,3.985019445419311523e+00,1.137449778616428375e-02
4.196321964263916016e-02,4.319692134857177734e+00,4.644289147108793259e-04
3.431835025548934937e-02,2.232717514038085938e+00,1.888553425669670105e-02
1.913507841527462006e-02,2.523133277893066406e+00,2.137123607099056244e-02
2.441782504320144653e-02,1.658380478620529175e-01,1.378333754837512970e-02
1.077722571790218353e-02,2.420205116271972656e+00,7.189616560935974121e-03
1.143836975097656250e-02,4.598330020904541016e+00,7.729198783636093140e-03
4.051722958683967590e-02,2.390002965927124023e+00,1.255044993013143539e-02
4.952419921755790710e-02,3.936310052871704102e+00,7.140756584703922272e-03
2.055684924125671387e-01,3.876332759857177734e+00,1.315690483897924423e-02
7.055529952049255371e-02,2.687086343765258789e+00,9.594419039785861969e-03
1.198432967066764832e-01,2.350025653839111328e+00,1.035904791206121445e-02
2.114563807845115662e-02,4.522713184356689453e+00,8.849356323480606079e-03
9.563320130109786987e-02,4.167170047760009766e+00,1.448321621865034103e-02
1.056569814682006836e-01,4.027813911437988281e+00,5.893066525459289551e-03
5.512779951095581055e-02,1.729889988899230957e+00,2.223125472664833069e-02
1.576155796647071838e-02,4.835289001464843750e+00,4.724049195647239685e-02
5.633489787578582764e-02,2.634767055511474609e+00,6.951889954507350922e-03
5.561288446187973022e-02,4.063607692718505859e+00,2.113345637917518616e-02
6.256742030382156372e-02,2.537828207015991211e+00,2.176444418728351593e-02
1.689334809780120850e-01,2.270584583282470703e+00,1.421443419530987740e-03
6.805159151554107666e-02,1.762340515851974487e-01,1.105048973113298416e-02
1.369447261095046997e-02,3.105720758438110352e+00,1.152506330981850624e-03
1.605916321277618408e-01,4.735516548156738281e+00,6.449418142437934875e-03
1.863699592649936676e-02,1.655265688896179199e+00,9.169430471956729889e-03
1.036812663078308105e-01,2.630519628524780273e+00,1.837731711566448212e-02
7.741443067789077759e-02,3.580923795700073242e+00,4.833207931369543076e-03
1.278216671198606491e-02,4.812348842620849609e+00,2.589047700166702271e-02
4.684939235448837280e-02,1.873272061347961426e-01,8.271731436252593994e-03
5.227417498826980591e-02,4.130163192749023438e+00,2.114401571452617645e-02
1.129256114363670349e-01,1.833833813667297363e+00,1.211945712566375732e-02
2.276810072362422943e-02,8.924131840467453003e-02,4.693045746535062790e-03
2.455173730850219727e-01,3.145744562149047852e+00,9.328639134764671326e-03
2.686704993247985840e-01,1.404165029525756836e-01,5.244428757578134537e-03
2.460666932165622711e-02,2.659194231033325195e+00,7.281073834747076035e-03
7.801418751478195190e-02,3.552723884582519531e+00,1.813048124313354492e-02
4.969322308897972107e-02,2.431997299194335938e+00,6.504851859062910080e-03
2.800476551055908203e-02,2.300601720809936523e+00,9.661654010415077209e-03
9.961475431919097900e-02,9.815230965614318848e-01,6.866333074867725372e-03
1.796442270278930664e-01,1.432362914085388184e+00,2.873263880610466003e-02
1.534464582800865173e-02,4.991394042968750000e+00,1.765989325940608978e-02
4.759160056710243225e-02,1.890640139579772949e+00,4.273067042231559753e-02
1.677011251449584961e-01,2.924413681030273438e+00,9.326568804681301117e-03
2.283231168985366821e-02,2.517289638519287109e+00,7.376257795840501785e-03
3.462444990873336792e-02,2.551505804061889648e+00,9.505188092589378357e-03
9.251236170530319214e-02,2.420686721801757812e+00,1.577251963317394257e-02
8.677265048027038574e-02,4.167006492614746094e+00,1.645335182547569275e-02
3.885981813073158264e-02,2.801679849624633789e+00,2.080173604190349579e-02
5.311965197324752808e-02,3.846433877944946289e+00,3.841815143823623657e-02
8.362061530351638794e-02,4.026818275451660156e+00,2.139856480062007904e-02
5.083876848220825195e-02,4.763141155242919922e+00,1.397939864546060562e-02
1.605139113962650299e-02,2.363753318786621094e+00,5.712118465453386307e-03
1.399219781160354614e-02,4.337579727172851562e+00,2.923278138041496277e-02
8.609196543693542480e-02,3.936684131622314453e+00,2.232033014297485352e-02
3.598551452159881592e-02,1.335312128067016602e+00,1.749643939547240734e-03
5.573152005672454834e-02,2.396820068359375000e+00,2.720995573326945305e-03
2.899220287799835205e-01,2.562844991683959961e+00,3.864495782181620598e-03
3.362577036023139954e-02,1.355826497077941895e+00,8.740093559026718140e-03
7.580726873129606247e-03,4.764575958251953125e+00,4.625190515071153641e-03
1.061512753367424011e-01,4.171506881713867188e+00,3.626246377825737000e-02
1.076022312045097351e-01,4.753445625305175781e+00,1.169213932007551193e-02
1.720361709594726562e-01,2.389550358057022095e-01,9.065396152436733246e-03
5.612802691757678986e-03,3.958454132080078125e+00,1.614336855709552765e-02
1.933239400386810303e-01,3.951591014862060547e+00,5.276726093143224716e-03
8.875129371881484985e-02,4.731648445129394531e+00,6.434460170567035675e-03
4.682543501257896423e-02,4.774831980466842651e-02,6.403922569006681442e-03
3.973841294646263123e-02,2.583563327789306641e+00,3.422214463353157043e-02
5.174245685338973999e-03,2.030154466629028320e+00,8.605884388089179993e-03
4.651750996708869934e-02,2.092957019805908203e+00,3.106410056352615356e-02
2.013119757175445557e-01,3.478347778320312500e+00,1.149545703083276749e-02
4.864673689007759094e-02,1.545130372047424316e+00,6.246162578463554382e-03
1.254440993070602417e-01,4.421535015106201172e+00,1.010600011795759201e-02
7.826190441846847534e-02,3.999044179916381836e+00,7.966459728777408600e-03
2.086066640913486481e-02,4.410325050354003906e+00,2.826883085072040558e-02
4.174073785543441772e-02,2.651716232299804688e+00,1.230413187295198441e-02
2.219842979684472084e-03,4.142470359802246094e+00,1.525902375578880310e-02
1.126695200800895691e-01,1.468137502670288086e+00,1.225144136697053909e-02
4.639087617397308350e-02,2.461092233657836914e+00,1.239046454429626465e-02
7.446123659610748291e-02,2.410067319869995117e+00,2.010180614888668060e-02
4.560210183262825012e-02,1.329323410987854004e+00,7.045986596494913101e-03
3.569447621703147888e-02,1.652678966522216797e+00,4.584922455251216888e-03
2.974010631442070007e-02,9.089782834053039551e-03,6.535699591040611267e-03
2.720061689615249634e-03,4.657379150390625000e+00,2.481969632208347321e-02
3.933094441890716553e-02,2.604592800140380859e+00,4.259982611984014511e-03
4.670459404587745667e-02,1.404560059309005737e-01,2.734592556953430176e-02
7.823801785707473755e-02,3.110472299158573151e-02,6.878341082483530045e-03
