omega,lambda_p,pi_bar
6.524280309677124023e-01,2.235143184661865234e+00,7.069671154022216797e-01
5.977890454232692719e-03,4.157189726829528809e-01,1.160907864570617676e+00
2.064659148454666138e-01,2.933263540267944336e+00,2.427853792905807495e-01
2.991429567337036133e-01,2.751171588897705078e+00,5.405951142311096191e-01
3.044917881488800049e-01,2.158536434173583984e+00,9.551191926002502441e-01
9.310383796691894531e-01,3.081960916519165039e+00,6.699492931365966797e-01
1.834057122468948364e-01,2.034492492675781250e+00,2.732757329940795898e-01
4.496858641505241394e-02,2.682559728622436523e+00,1.787403970956802368e-01
4.833007752895355225e-01,4.305176258087158203e+00,9.057211279869079590e-01
8.475908637046813965e-01,2.346349716186523438e+00,5.748546719551086426e-01
1.053255498409271240e-01,1.782276630401611328e+00,6.554435491561889648e-01
7.434683442115783691e-01,2.306221285834908485e-03,1.231363058090209961e+00
1.208775117993354797e-01,4.017015457153320312e+00,1.703644990921020508e-01
2.279355078935623169e-01,1.778920650482177734e+00,1.255400896072387695e+00
6.825451254844665527e-01,2.082589864730834961e+00,7.393501400947570801e-01
4.612724781036376953e-01,2.683090686798095703e+00,1.259785175323486328e+00
4.948824048042297363e-01,2.487695217132568359e+00,8.150074481964111328e-01
4.457567930221557617e-01,3.580441474914550781e+00,1.122313857078552246e+00
5.851627588272094727e-01,1.422220349311828613e+00,6.107532978057861328e-01
5.313209891319274902e-01,3.432364225387573242e+00,2.527699172496795654e-01
1.242275610566139221e-01,3.195935726165771484e+00,5.071573257446289062e-01
5.844900608062744141e-01,2.116168498992919922e+00,3.463889658451080322e-01
4.917868077754974365e-01,4.243001937866210938e+00,4.225880801677703857e-01
7.261482477188110352e-01,2.292397975921630859e+00,1.271163225173950195e+00
6.631905436515808105e-01,1.347441911697387695e+00,1.010061860084533691e+00
1.128831952810287476e-01,4.359800815582275391e+00,1.795827895402908325e-01
9.549009203910827637e-01,3.791805028915405273e+00,1.138218045234680176e+00
8.250927329063415527e-01,2.263087749481201172e+00,5.794953703880310059e-01
4.819793999195098877e-01,1.654987215995788574e+00,4.371316432952880859e-01
9.633993357419967651e-02,6.700125336647033691e-01,4.246619343757629395e-01
5.867958068847656250e-01,1.768632173538208008e+00,3.962113559246063232e-01
5.816268920898437500e-01,2.815614938735961914e+00,7.054579854011535645e-01
4.380091726779937744e-01,1.802452802658081055e+00,3.511909544467926025e-01
7.942965626716613770e-01,1.585679173469543457e+00,1.220695495605468750e+00
4.783633947372436523e-01,4.419094562530517578e+00,4.176717400550842285e-01
9.641891121864318848e-01,2.712522983551025391e+00,2.028613388538360596e-01
7.412155270576477051e-01,1.518184065818786621e+00,5.235768556594848633e-01
6.892554163932800293e-01,7.397840619087219238e-01,4.690857529640197754e-01
3.867008686065673828e-01,1.768134117126464844e+00,1.384991049766540527e+00
5.686481595039367676e-01,2.234257936477661133e+00,1.302866458892822266e+00
8.625079393386840820e-01,1.200677990913391113e+00,1.120130658149719238e+00
6.664860248565673828e-01,8.442960381507873535e-01,4.778331816196441650e-01
6.144720315933227539e-01,2.084013968706130981e-01,7.792612314224243164e-01
9.339983463287353516e-01,4.593973159790039062e+00,7.388353943824768066e-01
5.054402947425842285e-01,1.677811861038208008e+00,3.153553605079650879e-01
1.944207549095153809e-01,3.647305488586425781e+00,1.209301590919494629e+00
8.783411979675292969e-01,4.761804938316345215e-01,3.031772673130035400e-01
7.015076279640197754e-01,3.620322942733764648e+00,3.903913795948028564e-01
2.842519879341125488e-01,4.562384128570556641e+00,5.506140589714050293e-01
6.424322128295898438e-01,5.679924488067626953e-01,1.403563141822814941e+00
6.987425684928894043e-01,4.272125661373138428e-01,3.193832039833068848e-01
3.620928153395652771e-02,4.448315143585205078e+00,3.133892714977264404e-01
5.806849598884582520e-01,2.449032783508300781e+00,1.176471829414367676e+00
3.083728551864624023e-01,3.545292854309082031e+00,1.041064739227294922e+00
1.070134714245796204e-01,3.931289434432983398e+00,3.433355987071990967e-01
8.456903100013732910e-01,2.366971015930175781e+00,4.988644123077392578e-01
3.491844283416867256e-03,3.540763854980468750e+00,4.833688437938690186e-01
7.707382440567016602e-01,3.678377568721771240e-01,9.771773219108581543e-01
5.570442676544189453e-01,3.333503961563110352e+00,8.892387747764587402e-01
5.560603737831115723e-01,1.106345653533935547e-01,6.267033815383911133e-01
6.067988872528076172e-01,2.395848512649536133e+00,9.537378549575805664e-01
5.669385194778442383e-01,1.554197967052459717e-01,5.146338939666748047e-01
1.946416795253753662e-01,2.911739587783813477e+00,6.917513608932495117e-01
8.270174860954284668e-01,2.779726266860961914e+00,8.185814023017883301e-01
7.235067486763000488e-01,3.724961757659912109e+00,1.399551153182983398e+00
2.414070814847946167e-01,6.096700429916381836e-01,1.070533037185668945e+00
5.446808338165283203e-01,4.788207113742828369e-01,3.867742717266082764e-01
9.973734617233276367e-01,1.269168257713317871e+00,1.004635214805603027e+00
3.457631766796112061e-01,1.154071569442749023e+00,1.323968768119812012e-01
