omega,lambda_p,pi_bar
1.285139918327331543e-01,4.984197318553924561e-01,2.619591727852821350e-02
1.581130623817443848e-01,4.844621658325195312e+00,1.209903694689273834e-02
3.522500395774841309e-01,1.695588678121566772e-01,1.498580817133188248e-02
1.396553311496973038e-02,3.890597105026245117e+00,3.821489633992314339e-03
7.500043511390686035e-01,2.982804059982299805e+00,3.324448596686124802e-03
2.715033590793609619e-01,3.920904397964477539e+00,1.682292483747005463e-02
2.357403635978698730e-01,7.556282877922058105e-01,5.190042778849601746e-03
2.019236385822296143e-01,1.802569985389709473e+00,1.790064945816993713e-02
2.758607268333435059e-01,3.914056062698364258e+00,9.510519914329051971e-03
1.743891686201095581e-01,1.869648098945617676e+00,5.293661262840032578e-03
4.269778728485107422e-01,3.100758075714111328e+00,5.118949338793754578e-03
3.806051611900329590e-02,2.154757738113403320e+00,4.432546906173229218e-03
8.718487620353698730e-02,1.878384232521057129e+00,1.816238462924957275e-02
4.605809599161148071e-02,2.082472324371337891e+00,1.540970709174871445e-02
3.534274697303771973e-01,5.465577244758605957e-01,1.216803025454282761e-02
3.671332299709320068e-01,3.999419808387756348e-01,2.495843730866909027e-02
1.299677044153213501e-01,4.340019702911376953e+00,4.761892836540937424e-03
8.539002388715744019e-02,2.697277069091796875e+00,1.566867716610431671e-02
3.096905350685119629e-01,4.006270408630371094e+00,4.973278846591711044e-03
3.173641264438629150e-01,3.547551393508911133e+00,1.540878508239984512e-02
1.841319352388381958e-01,1.468552112579345703e+00,1.016875077039003372e-02
3.111006617546081543e-01,4.654598236083984375e+00,3.980374895036220551e-03
1.819533556699752808e-01,4.919136524200439453e+00,1.809948496520519257e-02
1.574548706412315369e-02,3.242889881134033203e+00,1.709608174860477448e-02
4.652431905269622803e-01,4.875749111175537109e+00,2.019987441599369049e-02
9.621173143386840820e-02,3.578751325607299805e+00,2.022348530590534210e-02
2.842140793800354004e-01,1.994245052337646484e+00,1.805374585092067719e-02
2.744890749454498291e-01,6.987557411193847656e-01,4.042812157422304153e-03
2.302785962820053101e-01,6.595507860183715820e-01,6.359759252518415451e-03
1.511200796812772751e-02,3.128271177411079407e-02,1.514192763715982437e-02
3.265797197818756104e-01,9.194313287734985352e-01,2.135704085230827332e-02
4.889010787010192871e-01,4.706304073333740234e+00,9.336985647678375244e-03
4.314908683300018311e-01,3.785685777664184570e+00,2.008580602705478668e-02
1.462941467761993408e-01,8.468215465545654297e-01,6.163842044770717621e-03
5.010425671935081482e-02,7.528701424598693848e-01,6.739659700542688370e-03
7.872191071510314941e-01,1.537056803703308105e+00,2.495172806084156036e-02
3.020654022693634033e-01,3.441129028797149658e-01,1.038438826799392700e-02
1.013229638338088989e-01,1.773209691047668457e+00,7.726980838924646378e-03
2.851066589355468750e-01,3.544092774391174316e-01,5.210889503359794617e-03
2.034163028001785278e-01,4.622161388397216797e+00,1.110142003744840622e-02
1.674121469259262085e-01,3.775297164916992188e+00,7.564254105091094971e-03
1.099258959293365479e-01,3.113999962806701660e-01,6.800970062613487244e-03
2.977909147739410400e-01,7.571524977684020996e-01,5.978936795145273209e-03
3.569238106138072908e-05,2.337116718292236328e+00,1.628275588154792786e-02
1.109784245491027832e-01,4.252705097198486328e+00,4.385680425912141800e-03
3.184109926223754883e-01,1.996867418289184570e+00,8.596853353083133698e-03
2.982711493968963623e-01,4.641536712646484375e+00,8.217772468924522400e-03
2.761662006378173828e-01,3.087984561920166016e+00,2.326371381059288979e-03
3.055969476699829102e-01,4.213082313537597656e+00,5.152652040123939514e-03
2.685606777667999268e-01,2.501846790313720703e+00,4.787810612469911575e-03
1.716207116842269897e-01,4.846658706665039062e+00,6.668514572083950043e-03
8.878113031387329102e-01,1.548707246780395508e+00,2.098533511161804199e-02
3.364728093147277832e-01,7.941927313804626465e-01,4.738675057888031006e-02
2.201065421104431152e-01,1.877167582511901855e+00,8.896185085177421570e-03
2.372301369905471802e-01,7.294776439666748047e-01,6.675787735730409622e-03
4.040145874023437500e-01,3.658766031265258789e+00,1.760905236005783081e-02
3.598000109195709229e-01,1.857365608215332031e+00,6.970201618969440460e-03
3.308457732200622559e-01,4.275260925292968750e+00,1.750814914703369141e-02
4.224297106266021729e-01,4.084247589111328125e+00,4.385480657219886780e-02
2.896943092346191406e-01,2.610733270645141602e+00,4.377408325672149658e-02
9.908591210842132568e-02,3.923366546630859375e+00,1.562104187905788422e-02
4.901061356067657471e-01,4.595427036285400391e+00,8.492876775562763214e-03
3.896150588989257812e-01,7.580244541168212891e-01,1.499472092837095261e-02
1.047579646110534668e-01,3.188524484634399414e+00,1.595720089972019196e-02
2.573013007640838623e-01,4.463082313537597656e+00,2.261004038155078888e-02
3.842027112841606140e-02,5.363580957055091858e-02,2.205542847514152527e-02
7.879491895437240601e-02,1.754680991172790527e+00,3.608003724366426468e-03
1.784112155437469482e-01,4.372823715209960938e+00,1.855268329381942749e-02
2.162395417690277100e-01,3.443463802337646484e+00,4.644701257348060608e-03
2.610974907875061035e-01,4.172515392303466797e+00,1.889334805309772491e-02
3.689699172973632812e-01,1.664176106452941895e+00,5.087858531624078751e-03
4.230521619319915771e-01,4.254576683044433594e+00,1.650438643991947174e-02
1.177258044481277466e-01,3.261289834976196289e+00,5.094056017696857452e-03
4.245460331439971924e-01,1.944609284400939941e+00,3.759410930797457695e-03
1.162517722696065903e-02,4.761202335357666016e+00,6.689412519335746765e-03
3.044291734695434570e-01,4.357848644256591797e+00,1.666234806180000305e-02
2.481249161064624786e-02,3.304834365844726562e+00,2.253023907542228699e-03
6.375688314437866211e-02,6.181558370590209961e-01,9.250218980014324188e-03
1.402929276227951050e-01,1.788814187049865723e+00,5.519133061170578003e-03
1.621862798929214478e-01,4.821946620941162109e+00,1.032184809446334839e-02
1.285553425550460815e-01,4.822497367858886719e+00,1.183776184916496277e-02
2.797316014766693115e-01,1.828634738922119141e+00,2.680323645472526550e-02
1.569159626960754395e-01,3.485762834548950195e+00,3.845102328341454268e-04
1.117324531078338623e-01,4.742391586303710938e+00,6.098945625126361847e-03
6.003341674804687500e-01,1.716081261634826660e+00,2.208308782428503036e-03
1.103676110506057739e-01,4.624331891536712646e-01,9.275061078369617462e-03
6.413894891738891602e-01,1.192175865173339844e+00,1.592800393700599670e-02
2.866648137569427490e-01,2.063741236925125122e-01,6.244616117328405380e-03
4.239219129085540771e-01,1.761989235877990723e+00,1.034981478005647659e-02
3.198333680629730225e-01,1.861772418022155762e+00,1.016588322818279266e-02
6.150491535663604736e-03,3.349494695663452148e+00,2.294445782899856567e-02
3.835532069206237793e-01,3.453399181365966797e+00,6.137207150459289551e-03
2.192125916481018066e-01,4.187540531158447266e+00,1.593425311148166656e-02
1.275024712085723877e-01,3.880214929580688477e+00,8.167525753378868103e-03
8.688264340162277222e-02,2.990270137786865234e+00,4.752775654196739197e-03
4.041340649127960205e-01,4.712851047515869141e+00,6.641982588917016983e-03
2.448001205921173096e-01,4.215838432312011719e+00,3.578296164050698280e-03
4.066438376903533936e-01,2.309037923812866211e+00,1.558995060622692108e-02
6.058379411697387695e-01,4.134380817413330078e+00,7.616498507559299469e-03
2.601748704910278320e-01,3.682497739791870117e+00,5.610919557511806488e-03
1.168863922357559204e-01,1.946191638708114624e-01,1.378095522522926331e-02
2.324797064065933228e-01,1.864727020263671875e+00,2.312239632010459900e-02
6.049039959907531738e-01,3.824623823165893555e+00,5.146454554051160812e-03
2.517395317554473877e-01,6.848981380462646484e-01,2.347955666482448578e-02
2.687189877033233643e-01,1.759148478507995605e+00,1.021479815244674683e-02
2.378112226724624634e-01,4.125315189361572266e+00,4.755849018692970276e-03
6.142691969871520996e-01,4.112755775451660156e+00,6.746779195964336395e-03
2.578340768814086914e-01,5.199566110968589783e-02,1.605830900371074677e-02
1.613294184207916260e-01,1.602999448776245117e+00,5.750545766204595566e-03
1.838051527738571167e-01,4.021166324615478516e+00,5.567740648984909058e-03
1.205867230892181396e-01,2.832461357116699219e+00,2.273737452924251556e-02
1.408278942108154297e-01,2.316207736730575562e-01,1.000735629349946976e-02
2.184988856315612793e-01,3.085612297058105469e+00,2.332200296223163605e-02
3.686865568161010742e-01,1.753420233726501465e+00,3.155171126127243042e-02
2.735539972782135010e-01,4.832728207111358643e-01,9.267428889870643616e-03
3.918754458427429199e-01,2.082532167434692383e+00,7.390002720057964325e-03
1.506539713591337204e-02,4.496901929378509521e-01,5.322790518403053284e-02
3.978235423564910889e-01,8.877338171005249023e-01,8.225199766457080841e-03
8.035638332366943359e-01,4.578203678131103516e+00,6.319192703813314438e-03
9.043318778276443481e-02,7.935806512832641602e-01,1.892940700054168701e-02
2.395492345094680786e-01,3.662314653396606445e+00,2.691110596060752869e-03
1.000855118036270142e-01,3.374353170394897461e+00,3.709983453154563904e-02
4.274711012840270996e-01,1.481177806854248047e+00,1.625678734853863716e-03
6.429921835660934448e-02,4.787588596343994141e+00,7.939646951854228973e-03
7.316195219755172729e-02,2.731454968452453613e-01,7.402551826089620590e-03
3.286414742469787598e-01,4.643008232116699219e+00,1.439600717276334763e-02
1.016167551279067993e-01,2.694675028324127197e-01,5.981958936899900436e-03
1.278003156185150146e-01,4.697915554046630859e+00,1.566790789365768433e-02
3.184542059898376465e-01,3.010912179946899414e+00,2.634322643280029297e-02
6.876204162836074829e-02,2.098676264286041260e-01,8.335015736520290375e-03
1.656346172094345093e-01,2.041948318481445312e+00,4.638452082872390747e-03
2.176094204187393188e-01,3.225709438323974609e+00,2.732957480475306511e-03
1.413472443819046021e-01,4.339015007019042969e+00,3.001607488840818405e-03
2.790497243404388428e-01,4.770290851593017578e+00,7.456845138221979141e-03
5.185646563768386841e-02,2.429423809051513672e+00,5.294941831380128860e-03
9.571935981512069702e-02,1.513374567031860352e+00,1.660677418112754822e-02
2.149954885244369507e-01,4.753462314605712891e+00,3.722327295690774918e-03
2.817061729729175568e-02,3.136742591857910156e+00,1.146498136222362518e-02
3.052925169467926025e-01,4.586616754531860352e-01,3.600064665079116821e-02
3.656806349754333496e-01,3.990017771720886230e-01,1.956540904939174652e-02
3.643541932106018066e-01,2.021373033523559570e+00,1.566790789365768433e-02
3.234594762325286865e-01,4.024766683578491211e-01,1.195818092674016953e-02
2.958104312419891357e-01,3.075781583786010742e+00,1.214784942567348480e-02
8.689860999584197998e-02,3.953535795211791992e+00,7.524865679442882538e-03
3.427681624889373779e-01,2.981594562530517578e+00,2.689087390899658203e-02
3.110352754592895508e-01,4.125748157501220703e+00,3.963036835193634033e-02
1.589384824037551880e-01,1.612189173698425293e+00,7.088623009622097015e-03
1.809262633323669434e-01,2.860047101974487305e+00,9.415045380592346191e-03
7.591933012008666992e-01,4.930753707885742188e+00,1.857240311801433563e-02
4.996299147605895996e-01,2.546300888061523438e-01,9.884939529001712799e-03
1.954595893621444702e-01,1.205124378204345703e+00,7.545712403953075409e-03
1.339351832866668701e-01,5.175880789756774902e-01,8.053663186728954315e-03
3.118994235992431641e-01,3.125911712646484375e+00,1.775549026206135750e-03
2.015874087810516357e-01,1.871268987655639648e+00,4.777976311743259430e-03
2.259472012519836426e-01,3.946751594543457031e+00,2.550567500293254852e-02
