omega,lambda_p,pi_bar
9.519401192665100098e-01,8.475335836410522461e-01,6.812328696250915527e-01
4.508731663227081299e-01,4.282423019409179688e+00,6.950802803039550781e-01
3.900557756423950195e-01,3.528541803359985352e+00,1.664354205131530762e-01
1.779984533786773682e-01,4.697141170501708984e+00,1.089004278182983398e+00
2.121362537145614624e-01,3.023290157318115234e+00,8.472328186035156250e-01
6.745439171791076660e-01,3.045184373855590820e+00,3.822465240955352783e-01
3.632735311985015869e-01,3.218524694442749023e+00,9.014282822608947754e-01
4.334428906440734863e-02,1.761822342872619629e+00,3.410303592681884766e-01
4.866247251629829407e-02,9.331486225128173828e-01,6.054393053054809570e-01
9.033600687980651855e-01,2.660477399826049805e+00,9.098387956619262695e-01
9.400646388530731201e-02,2.240496873855590820e+00,1.003410458564758301e+00
6.100208759307861328e-01,3.549388647079467773e+00,7.345532178878784180e-01
8.863660693168640137e-01,3.880236625671386719e+00,6.105802059173583984e-01
3.102441430091857910e-01,7.716689705848693848e-01,7.173283100128173828e-01
3.791042566299438477e-01,3.815199851989746094e+00,1.229982733726501465e+00
7.118295431137084961e-01,1.681832432746887207e+00,6.397797465324401855e-01
4.387806057929992676e-01,1.397648930549621582e+00,1.613144278526306152e-01
4.649893343448638916e-01,2.232161760330200195e+00,4.573699831962585449e-01
1.987392902374267578e-01,1.116748571395874023e+00,1.395922422409057617e+00
4.516420364379882812e-01,3.200686931610107422e+00,6.293008327484130859e-01
8.219186663627624512e-01,3.018440723419189453e+00,3.908732235431671143e-01
3.034867048263549805e-01,4.179996490478515625e+00,7.712928056716918945e-01
4.083221554756164551e-01,4.419507026672363281e+00,2.537208497524261475e-01
8.025344610214233398e-01,1.775115966796875000e+00,4.310716688632965088e-01
4.951239824295043945e-01,3.481706619262695312e+00,9.891954660415649414e-01
4.332085549831390381e-01,2.958502531051635742e+00,1.049634575843811035e+00
9.473084807395935059e-01,1.304489970207214355e+00,1.108251333236694336e+00
5.326608419418334961e-01,1.965990304946899414e+00,1.000618100166320801e+00
3.997757136821746826e-01,1.048378229141235352e+00,5.480991601943969727e-01
9.404137134552001953e-01,3.138406515121459961e+00,9.525038003921508789e-01
3.340035676956176758e-01,2.148947238922119141e+00,9.673898220062255859e-01
2.651159763336181641e-01,7.499515414237976074e-01,6.289058923721313477e-01
6.805463433265686035e-01,3.120328485965728760e-01,3.252757489681243896e-01
7.030940651893615723e-01,1.264228105545043945e+00,7.212696671485900879e-01
6.579304933547973633e-01,1.259904742240905762e+00,8.967083692550659180e-01
6.228600144386291504e-01,4.412861824035644531e+00,6.793678402900695801e-01
5.991799831390380859e-01,1.836162090301513672e+00,7.713568806648254395e-01
5.095996260643005371e-01,3.046429634094238281e+00,1.065569996833801270e+00
2.483875304460525513e-01,3.271948814392089844e+00,1.394824832677841187e-01
1.170191094279289246e-01,8.386544585227966309e-01,8.799527287483215332e-01
1.278677135705947876e-01,4.293781757354736328e+00,5.851614475250244141e-01
2.528303265571594238e-01,3.579726457595825195e+00,6.138365268707275391e-01
3.375928401947021484e-01,4.944845199584960938e+00,6.256378889083862305e-01
4.249786138534545898e-01,7.466803193092346191e-01,8.976296186447143555e-01
4.622765779495239258e-01,4.720314502716064453e+00,3.033436536788940430e-01
2.884655594825744629e-01,1.105793118476867676e+00,1.060444951057434082e+00
6.637842059135437012e-01,3.641242027282714844e+00,2.461409121751785278e-01
7.581008672714233398e-01,3.668482065200805664e+00,2.749972343444824219e-01
6.729151010513305664e-01,3.237626314163208008e+00,1.390679955482482910e+00
2.082359790802001953e-01,3.079016923904418945e+00,1.127777695655822754e+00
2.266544550657272339e-01,2.214300870895385742e+00,6.633265018463134766e-01
6.420359611511230469e-01,4.131323814392089844e+00,1.080427289009094238e+00
5.501514077186584473e-01,3.257013559341430664e+00,1.043204665184020996e+00
9.361802339553833008e-01,1.164988875389099121e+00,7.734840512275695801e-01
5.136769413948059082e-01,1.473475694656372070e+00,6.719415187835693359e-01
3.634612634778022766e-02,4.390458583831787109e+00,7.896438241004943848e-01
1.630380451679229736e-01,1.373499751091003418e+00,6.140728592872619629e-01
6.934895515441894531e-01,2.798428773880004883e+00,7.906453609466552734e-01
8.832819014787673950e-02,3.313439369201660156e+00,1.604283154010772705e-01
6.745700836181640625e-01,4.060476779937744141e+00,1.501194685697555542e-01
9.093642830848693848e-01,2.944337844848632812e+00,1.368170827627182007e-01
8.577037453651428223e-01,1.723380982875823975e-01,1.186014533042907715e+00
4.279095530509948730e-01,2.152507305145263672e+00,1.051782608032226562e+00
7.604746818542480469e-01,3.252270936965942383e+00,1.486444830894470215e+00
8.977547287940979004e-01,6.554903984069824219e-01,3.282122015953063965e-01
6.399922370910644531e-01,4.873667716979980469e+00,7.496888041496276855e-01
7.792081832885742188e-01,5.591328144073486328e-01,8.660174012184143066e-01
6.895773410797119141e-01,4.503701210021972656e+00,5.173562169075012207e-01
3.464117348194122314e-01,2.641960382461547852e+00,1.258796930313110352e+00
6.675015687942504883e-01,3.453703641891479492e+00,4.178654849529266357e-01
3.852500319480895996e-01,4.383397102355957031e+00,4.593793153762817383e-01
6.941702961921691895e-01,1.312288403511047363e+00,1.307246208190917969e+00
6.837510466575622559e-01,2.635213375091552734e+00,1.242914199829101562e+00
5.474255084991455078e-01,3.038752317428588867e+00,4.988731145858764648e-01
6.505293846130371094e-01,3.349513292312622070e+00,2.931257188320159912e-01
