real_gdp_quarterly,gdp_deflator_quarterly,real_household_consumption_quarterly,real_government_consumption_quarterly,real_capitalformation_quarterly
3.529116321338184471e-03,4.289962282960317098e-03,4.330191515362362756e-03,4.580332132846772104e-03,1.250584808922029084e-02
3.262617101303453247e-03,3.507129838882381851e-03,3.096210198085914706e-03,3.313034978569376430e-03,3.193960123881303681e-02
2.681097316185395915e-03,3.574006302179021620e-03,3.271097204264292267e-03,2.706927621927625750e-03,2.634168971215844132e-02
3.277742980660000409e-03,3.099923242660325082e-03,2.859253514014289000e-03,2.426210981373701312e-03,2.920104454479996101e-02
2.730508629326754751e-03,3.622559788911914984e-03,2.373972473363925115e-03,2.887960715369677737e-03,3.046834382985808345e-02
3.270309454617474198e-03,3.261316575045513592e-03,3.904422169589397921e-03,2.923424680196421745e-03,2.790920003178845588e-02
